Tarefa;T1-AntesDoEnvio;T2-AposReceberResposta
80;1491933369402;1491933369484
81;1491933369485;1491933369569
82;1491933369570;1491933369649
83;1491933369650;1491933369729
84;1491933369730;1491933369809
85;1491933369810;1491933369889
86;1491933369890;1491933369969
87;1491933369970;1491933370053
88;1491933370054;1491933370133
89;1491933370134;1491933370213
90;1491933370214;1491933370293
91;1491933370294;1491933370373
92;1491933370374;1491933370453
93;1491933370454;1491933370537
94;1491933370538;1491933370617
95;1491933370618;1491933370697
96;1491933370698;1491933370777
97;1491933370778;1491933370857
98;1491933370858;1491933370937
99;1491933370938;1491933371020
100;1491933371021;1491933371101
101;1491933371102;1491933371181
102;1491933371182;1491933371261
103;1491933371262;1491933371341
104;1491933371342;1491933371424
105;1491933371425;1491933371505
106;1491933371506;1491933371585
107;1491933371586;1491933371665
108;1491933371666;1491933371745
109;1491933371746;1491933371828
110;1491933371829;1491933371913
111;1491933371914;1491933371993
112;1491933371994;1491933372073
113;1491933372074;1491933372153
114;1491933372154;1491933372236
115;1491933372237;1491933372321
116;1491933372322;1491933372404
117;1491933372405;1491933372488
118;1491933372489;1491933372572
119;1491933372573;1491933372657
120;1491933372658;1491933372740
121;1491933372743;1491933372825
122;1491933372827;1491933372909
123;1491933372910;1491933372992
124;1491933372993;1491933373077
125;1491933373078;1491933373160
126;1491933373161;1491933373244
127;1491933373245;1491933373328
128;1491933373329;1491933373413
129;1491933373414;1491933373497
130;1491933373498;1491933373581
131;1491933373582;1491933373665
132;1491933373666;1491933373749
133;1491933373750;1491933373833
134;1491933373834;1491933373917
135;1491933373918;1491933374001
136;1491933374002;1491933374085
137;1491933374086;1491933374169
138;1491933374170;1491933374253
139;1491933374254;1491933374337
140;1491933374338;1491933374421
141;1491933374422;1491933374505
142;1491933374506;1491933374589
143;1491933374590;1491933374673
144;1491933374674;1491933374760
145;1491933374764;1491933374849
146;1491933374852;1491933374937
147;1491933374938;1491933375021
148;1491933375022;1491933375105
149;1491933375106;1491933375189
150;1491933375190;1491933375273
151;1491933375274;1491933375357
152;1491933375358;1491933375441
153;1491933375442;1491933375525
154;1491933375526;1491933375609
155;1491933375610;1491933375693
156;1491933375694;1491933375777
157;1491933375778;1491933375861
158;1491933375862;1491933375945
159;1491933375946;1491933376029
160;1491933376030;1491933376113
161;1491933376114;1491933376197
162;1491933376198;1491933376281
163;1491933376282;1491933376365
164;1491933376366;1491933376449
165;1491933376450;1491933376533
166;1491933376534;1491933376621
167;1491933376622;1491933376705
168;1491933376706;1491933376789
169;1491933376790;1491933376873
170;1491933376874;1491933376957
171;1491933376958;1491933377041
172;1491933377042;1491933377125
173;1491933377126;1491933377209
174;1491933377210;1491933377293
175;1491933377294;1491933377377
176;1491933377378;1491933377461
177;1491933377462;1491933377545
178;1491933377546;1491933377629
179;1491933377630;1491933377713
180;1491933377714;1491933377797
181;1491933377798;1491933377881
182;1491933377882;1491933377965
183;1491933377966;1491933378049
184;1491933378050;1491933378133
185;1491933378139;1491933378225
186;1491933378226;1491933378309
187;1491933378310;1491933378393
188;1491933378394;1491933378477
189;1491933378478;1491933378561
190;1491933378562;1491933378645
191;1491933378646;1491933378729
192;1491933378730;1491933378813
193;1491933378814;1491933378897
194;1491933378898;1491933378981
195;1491933378982;1491933379065
196;1491933379066;1491933379149
197;1491933379150;1491933379233
198;1491933379234;1491933379321
199;1491933379322;1491933379405
200;1491933379406;1491933379489
201;1491933379490;1491933379573
202;1491933379574;1491933379657
203;1491933379658;1491933379741
204;1491933379742;1491933379825
205;1491933379826;1491933379909
206;1491933379910;1491933379993
207;1491933379994;1491933380077
208;1491933380078;1491933380161
209;1491933380162;1491933380245
210;1491933380248;1491933380333
211;1491933380334;1491933380417
212;1491933380418;1491933380501
213;1491933380502;1491933380585
214;1491933380586;1491933380669
215;1491933380670;1491933380753
216;1491933380754;1491933380837
217;1491933380838;1491933380921
218;1491933380922;1491933381005
219;1491933381006;1491933381089
220;1491933381090;1491933381173
221;1491933381174;1491933381264
222;1491933381265;1491933381349
223;1491933381350;1491933381433
224;1491933381434;1491933381520
225;1491933381522;1491933381608
226;1491933381609;1491933381696
227;1491933381697;1491933381781
228;1491933381782;1491933381868
229;1491933381869;1491933381953
230;1491933381956;1491933382041
231;1491933382042;1491933382128
232;1491933382129;1491933382213
233;1491933382214;1491933382300
234;1491933382301;1491933382385
235;1491933382386;1491933382469
236;1491933382470;1491933382556
237;1491933382557;1491933382641
238;1491933382642;1491933382729
239;1491933382730;1491933382813
240;1491933382814;1491933382901
241;1491933382902;1491933382985
242;1491933382986;1491933383072
243;1491933383073;1491933383161
244;1491933383162;1491933383248
245;1491933383249;1491933383337
246;1491933383338;1491933383424
247;1491933383425;1491933383513
248;1491933383514;1491933383600
249;1491933383601;1491933383688
250;1491933383689;1491933383777
251;1491933383778;1491933383864
252;1491933383865;1491933383953
253;1491933383954;1491933384040
254;1491933384041;1491933384128
255;1491933384139;1491933384225
256;1491933384226;1491933384313
257;1491933384314;1491933384400
258;1491933384401;1491933384489
259;1491933384490;1491933384577
260;1491933384578;1491933384665
261;1491933384666;1491933384753
262;1491933384754;1491933384841
263;1491933384842;1491933384929
264;1491933384930;1491933385017
265;1491933385018;1491933385105
266;1491933385106;1491933385193
267;1491933385194;1491933385281
268;1491933385282;1491933385369
269;1491933385370;1491933385457
270;1491933385458;1491933385545
271;1491933385546;1491933385633
272;1491933385634;1491933385721
273;1491933385722;1491933385809
274;1491933385810;1491933385897
275;1491933385898;1491933385985
276;1491933385986;1491933386073
277;1491933386074;1491933386161
278;1491933386162;1491933386249
279;1491933386250;1491933386337
280;1491933386338;1491933386425
281;1491933386426;1491933386513
282;1491933386514;1491933386601
283;1491933386602;1491933386689
284;1491933386690;1491933386777
285;1491933386778;1491933386865
286;1491933386866;1491933386952
287;1491933386954;1491933387041
288;1491933387042;1491933387129
289;1491933387130;1491933387217
290;1491933387218;1491933387305
291;1491933387306;1491933387393
292;1491933387394;1491933387481
293;1491933387482;1491933387569
294;1491933387570;1491933387657
295;1491933387658;1491933387745
296;1491933387746;1491933387833
297;1491933387834;1491933387921
298;1491933387922;1491933388009
299;1491933388010;1491933388097
300;1491933388098;1491933388185
301;1491933388186;1491933388273
302;1491933388274;1491933388361
303;1491933388362;1491933388449
304;1491933388450;1491933388537
305;1491933388538;1491933388625
306;1491933388626;1491933388713
307;1491933388714;1491933388801
308;1491933388802;1491933388889
309;1491933388890;1491933388977
310;1491933388983;1491933389073
311;1491933389074;1491933389161
312;1491933389162;1491933389249
313;1491933389250;1491933389337
314;1491933389338;1491933389425
315;1491933389426;1491933389513
316;1491933389514;1491933389601
317;1491933389602;1491933389689
318;1491933389690;1491933389777
319;1491933389778;1491933389865
320;1491933389866;1491933389953
321;1491933389954;1491933390041
322;1491933390042;1491933390129
323;1491933390130;1491933390217
324;1491933390218;1491933390305
325;1491933390306;1491933390393
326;1491933390394;1491933390481
327;1491933390482;1491933390569
328;1491933390570;1491933390657
329;1491933390658;1491933390745
330;1491933390746;1491933390833
331;1491933390834;1491933390921
332;1491933390922;1491933391009
333;1491933391011;1491933391101
334;1491933391102;1491933391189
335;1491933391190;1491933391277
336;1491933391278;1491933391365
337;1491933391366;1491933391453
338;1491933391454;1491933391541
339;1491933391542;1491933391629
340;1491933391630;1491933391717
341;1491933391718;1491933391805
342;1491933391806;1491933391893
343;1491933391894;1491933391981
344;1491933391982;1491933392069
345;1491933392070;1491933392157
346;1491933392158;1491933392245
347;1491933392246;1491933392333
348;1491933392334;1491933392421
349;1491933392422;1491933392509
350;1491933392510;1491933392601
351;1491933392602;1491933392689
352;1491933392690;1491933392777
353;1491933392778;1491933392868
354;1491933392869;1491933392957
355;1491933392958;1491933393048
356;1491933393050;1491933393137
357;1491933393146;1491933393237
358;1491933393238;1491933393328
359;1491933393329;1491933393417
360;1491933393418;1491933393509
361;1491933393510;1491933393600
362;1491933393601;1491933393688
363;1491933393690;1491933393780
364;1491933393781;1491933393872
365;1491933393873;1491933393961
366;1491933393962;1491933394053
367;1491933394054;1491933394144
368;1491933394145;1491933394233
369;1491933394234;1491933394325
370;1491933394326;1491933394416
371;1491933394417;1491933394505
372;1491933394506;1491933394597
373;1491933394598;1491933394688
374;1491933394689;1491933394781
375;1491933394782;1491933394873
376;1491933394874;1491933394965
377;1491933394966;1491933395056
378;1491933395057;1491933395149
379;1491933395150;1491933395241
380;1491933395243;1491933395333
381;1491933395334;1491933395425
382;1491933395426;1491933395517
383;1491933395518;1491933395608
384;1491933395609;1491933395701
385;1491933395702;1491933395792
386;1491933395794;1491933395884
387;1491933395885;1491933395977
388;1491933395978;1491933396069
389;1491933396070;1491933396161
390;1491933396162;1491933396253
391;1491933396254;1491933396345
392;1491933396346;1491933396437
393;1491933396438;1491933396529
394;1491933396532;1491933396625
395;1491933396626;1491933396717
396;1491933396718;1491933396809
397;1491933396810;1491933396901
398;1491933396902;1491933396998
399;1491933396999;1491933397093
400;1491933397094;1491933397184
401;1491933397186;1491933397277
402;1491933397278;1491933397369
403;1491933397370;1491933397461
404;1491933397463;1491933397552
405;1491933397554;1491933397645
406;1491933397646;1491933397737
407;1491933397738;1491933397829
408;1491933397830;1491933397921
409;1491933397922;1491933398013
410;1491933398014;1491933398105
411;1491933398106;1491933398197
412;1491933398199;1491933398293
413;1491933398294;1491933398385
414;1491933398386;1491933398477
415;1491933398478;1491933398572
416;1491933398573;1491933398665
417;1491933398666;1491933398757
418;1491933398758;1491933398849
419;1491933398850;1491933398941
420;1491933398942;1491933399033
421;1491933399034;1491933399125
422;1491933399126;1491933399216
423;1491933399218;1491933399309
424;1491933399310;1491933399401
425;1491933399402;1491933399493
426;1491933399494;1491933399585
427;1491933399586;1491933399677
428;1491933399678;1491933399769
429;1491933399770;1491933399861
430;1491933399862;1491933399953
431;1491933399954;1491933400045
432;1491933400046;1491933400137
433;1491933400138;1491933400229
434;1491933400230;1491933400321
435;1491933400322;1491933400413
436;1491933400420;1491933400512
437;1491933400514;1491933400605
438;1491933400606;1491933400697
439;1491933400698;1491933400789
440;1491933400790;1491933400881
441;1491933400882;1491933400973
442;1491933400974;1491933401065
443;1491933401066;1491933401157
444;1491933401158;1491933401249
445;1491933401250;1491933401341
446;1491933401342;1491933401433
447;1491933401434;1491933401525
448;1491933401526;1491933401617
449;1491933401618;1491933401712
450;1491933401713;1491933401805
451;1491933401806;1491933401900
452;1491933401901;1491933401993
453;1491933401994;1491933402085
454;1491933402086;1491933402177
455;1491933402178;1491933402269
456;1491933402270;1491933402361
457;1491933402362;1491933402453
458;1491933402454;1491933402545
459;1491933402546;1491933402637
460;1491933402638;1491933402729
461;1491933402730;1491933402821
462;1491933402822;1491933402913
463;1491933402915;1491933403009
464;1491933403010;1491933403101
465;1491933403102;1491933403193
466;1491933403194;1491933403285
467;1491933403286;1491933403380
468;1491933403381;1491933403473
469;1491933403474;1491933403565
470;1491933403566;1491933403658
471;1491933403659;1491933403753
472;1491933403754;1491933403849
473;1491933403850;1491933403941
474;1491933403942;1491933404036
475;1491933404038;1491933404132
476;1491933404133;1491933404225
477;1491933404226;1491933404320
478;1491933404321;1491933404413
479;1491933404414;1491933404505
480;1491933404506;1491933404597
481;1491933404598;1491933404692
482;1491933404693;1491933404785
483;1491933404786;1491933404880
484;1491933404881;1491933404976
485;1491933404977;1491933405069
486;1491933405070;1491933405164
487;1491933405165;1491933405260
488;1491933405261;1491933405356
489;1491933405359;1491933405453
490;1491933405456;1491933405552
491;1491933405553;1491933405648
492;1491933405649;1491933405741
493;1491933405742;1491933405836
494;1491933405837;1491933405932
495;1491933405934;1491933406029
496;1491933406030;1491933406125
497;1491933406126;1491933406221
498;1491933406222;1491933406317
499;1491933406318;1491933406413
500;1491933406415;1491933406513
501;1491933406514;1491933406604
502;1491933406606;1491933406700
503;1491933406703;1491933406800
504;1491933406802;1491933406897
505;1491933406898;1491933406992
506;1491933406994;1491933407088
507;1491933407090;1491933407184
508;1491933407186;1491933407281
509;1491933407282;1491933407377
510;1491933407378;1491933407472
511;1491933407474;1491933407568
512;1491933407570;1491933407664
513;1491933407665;1491933407760
514;1491933407762;1491933407856
515;1491933407858;1491933407952
516;1491933407954;1491933408049
517;1491933408050;1491933408144
518;1491933408146;1491933408240
519;1491933408242;1491933408336
520;1491933408338;1491933408433
521;1491933408434;1491933408529
522;1491933408530;1491933408624
523;1491933408626;1491933408720
524;1491933408722;1491933408816
525;1491933408818;1491933408912
526;1491933408914;1491933409009
527;1491933409010;1491933409105
528;1491933409106;1491933409200
529;1491933409202;1491933409297
530;1491933409298;1491933409393
531;1491933409394;1491933409489
532;1491933409490;1491933409585
533;1491933409587;1491933409680
534;1491933409682;1491933409777
535;1491933409778;1491933409872
536;1491933409874;1491933409969
537;1491933409970;1491933410065
538;1491933410066;1491933410160
539;1491933410162;1491933410257
540;1491933410258;1491933410353
541;1491933410354;1491933410449
542;1491933410450;1491933410544
543;1491933410546;1491933410640
544;1491933410642;1491933410736
545;1491933410740;1491933410836
546;1491933410838;1491933410933
547;1491933410934;1491933411029
548;1491933411030;1491933411125
549;1491933411126;1491933411220
550;1491933411222;1491933411316
551;1491933411318;1491933411413
552;1491933411414;1491933411508
553;1491933411510;1491933411604
554;1491933411606;1491933411700
555;1491933411702;1491933411796
556;1491933411798;1491933411892
557;1491933411894;1491933411988
558;1491933411990;1491933412084
559;1491933412086;1491933412181
560;1491933412182;1491933412277
561;1491933412278;1491933412372
562;1491933412375;1491933412472
563;1491933412474;1491933412568
564;1491933412570;1491933412665
565;1491933412666;1491933412760
566;1491933412762;1491933412856
567;1491933412858;1491933412953
568;1491933412955;1491933413048
569;1491933413050;1491933413144
570;1491933413146;1491933413241
571;1491933413242;1491933413337
572;1491933413338;1491933413432
573;1491933413434;1491933413529
574;1491933413530;1491933413624
575;1491933413626;1491933413720
576;1491933413722;1491933413817
577;1491933413818;1491933413912
578;1491933413914;1491933414009
579;1491933414010;1491933414105
580;1491933414106;1491933414201
581;1491933414202;1491933414296
582;1491933414298;1491933414393
583;1491933414394;1491933414489
584;1491933414490;1491933414584
585;1491933414586;1491933414680
586;1491933414682;1491933414776
587;1491933414778;1491933414872
588;1491933414874;1491933414968
589;1491933414971;1491933415064
590;1491933415066;1491933415160
591;1491933415162;1491933415256
592;1491933415258;1491933415352
593;1491933415354;1491933415449
594;1491933415450;1491933415545
595;1491933415546;1491933415641
596;1491933415642;1491933415737
597;1491933415738;1491933415833
598;1491933415834;1491933415929
599;1491933415930;1491933416025
600;1491933416026;1491933416121
601;1491933416122;1491933416217
602;1491933416218;1491933416312
603;1491933416314;1491933416409
604;1491933416410;1491933416504
605;1491933416506;1491933416600
606;1491933416602;1491933416697
607;1491933416698;1491933416793
608;1491933416794;1491933416889
609;1491933416890;1491933416985
610;1491933416986;1491933417081
611;1491933417082;1491933417177
612;1491933417178;1491933417276
613;1491933417277;1491933417377
614;1491933417378;1491933417477
615;1491933417479;1491933417581
616;1491933417582;1491933417681
617;1491933417682;1491933417780
618;1491933417781;1491933417880
619;1491933417881;1491933417980
620;1491933417982;1491933418080
621;1491933418082;1491933418180
622;1491933418181;1491933418280
623;1491933418281;1491933418380
624;1491933418381;1491933418481
625;1491933418482;1491933418581
626;1491933418582;1491933418680
627;1491933418681;1491933418780
628;1491933418782;1491933418880
629;1491933418882;1491933418980
630;1491933418982;1491933419080
631;1491933419082;1491933419180
632;1491933419182;1491933419280
633;1491933419282;1491933419380
634;1491933419382;1491933419481
635;1491933419482;1491933419581
636;1491933419582;1491933419681
637;1491933419682;1491933419781
638;1491933419782;1491933419881
639;1491933419882;1491933419980
640;1491933419983;1491933420080
641;1491933420082;1491933420180
642;1491933420182;1491933420280
643;1491933420282;1491933420380
644;1491933420383;1491933420484
645;1491933420486;1491933420584
646;1491933420586;1491933420684
647;1491933420686;1491933420784
648;1491933420786;1491933420884
649;1491933420886;1491933420984
650;1491933420986;1491933421084
651;1491933421086;1491933421184
652;1491933421186;1491933421284
653;1491933421286;1491933421384
654;1491933421386;1491933421485
655;1491933421486;1491933421584
656;1491933421586;1491933421684
657;1491933421686;1491933421784
658;1491933421786;1491933421885
659;1491933421886;1491933421985
660;1491933421986;1491933422084
661;1491933422086;1491933422188
662;1491933422190;1491933422292
663;1491933422293;1491933422392
664;1491933422394;1491933422496
665;1491933422498;1491933422596
666;1491933422598;1491933422696
667;1491933422698;1491933422796
668;1491933422798;1491933422896
669;1491933422898;1491933422996
670;1491933422998;1491933423096
671;1491933423098;1491933423196
672;1491933423198;1491933423296
673;1491933423298;1491933423396
674;1491933423398;1491933423496
675;1491933423498;1491933423597
676;1491933423598;1491933423696
677;1491933423698;1491933423796
678;1491933423798;1491933423896
679;1491933423898;1491933423996
680;1491933423998;1491933424096
681;1491933424098;1491933424196
682;1491933424198;1491933424296
683;1491933424298;1491933424396
684;1491933424398;1491933424497
685;1491933424498;1491933424596
686;1491933424598;1491933424696
687;1491933424698;1491933424797
688;1491933424799;1491933424896
689;1491933424898;1491933424996
690;1491933424998;1491933425096
691;1491933425098;1491933425196
692;1491933425198;1491933425297
693;1491933425297;1491933425397
694;1491933425398;1491933425496
695;1491933425498;1491933425596
696;1491933425598;1491933425696
697;1491933425698;1491933425796
698;1491933425798;1491933425896
699;1491933425898;1491933425997
700;1491933425998;1491933426096
701;1491933426098;1491933426196
702;1491933426198;1491933426297
703;1491933426298;1491933426396
704;1491933426398;1491933426496
705;1491933426498;1491933426596
706;1491933426598;1491933426696
707;1491933426698;1491933426796
708;1491933426798;1491933426896
709;1491933426898;1491933426996
710;1491933426999;1491933427100
711;1491933427102;1491933427200
712;1491933427202;1491933427300
713;1491933427302;1491933427400
714;1491933427402;1491933427500
715;1491933427502;1491933427600
716;1491933427602;1491933427700
717;1491933427702;1491933427800
718;1491933427802;1491933427900
719;1491933427902;1491933428000
720;1491933428002;1491933428100
721;1491933428102;1491933428200
722;1491933428202;1491933428300
723;1491933428302;1491933428400
724;1491933428402;1491933428500
725;1491933428502;1491933428600
726;1491933428602;1491933428700
727;1491933428702;1491933428800
728;1491933428802;1491933428900
729;1491933428902;1491933429004
730;1491933429005;1491933429104
731;1491933429106;1491933429204
732;1491933429207;1491933429304
733;1491933429306;1491933429404
734;1491933429406;1491933429504
735;1491933429506;1491933429605
736;1491933429606;1491933429704
737;1491933429706;1491933429808
738;1491933429809;1491933429912
739;1491933429913;1491933430016
740;1491933430018;1491933430116
741;1491933430118;1491933430217
742;1491933430218;1491933430320
743;1491933430321;1491933430424
744;1491933430426;1491933430528
745;1491933430530;1491933430632
746;1491933430633;1491933430736
747;1491933430737;1491933430840
748;1491933430841;1491933430941
749;1491933430942;1491933431044
750;1491933431046;1491933431148
751;1491933431150;1491933431252
752;1491933431253;1491933431352
753;1491933431355;1491933431457
754;1491933431458;1491933431560
755;1491933431562;1491933431665
756;1491933431666;1491933431768
757;1491933431770;1491933431872
758;1491933431874;1491933431976
759;1491933431978;1491933432076
760;1491933432078;1491933432180
761;1491933432181;1491933432284
762;1491933432285;1491933432388
763;1491933432390;1491933432492
764;1491933432494;1491933432596
765;1491933432598;1491933432701
766;1491933432702;1491933432804
767;1491933432806;1491933432908
768;1491933432910;1491933433012
769;1491933433014;1491933433116
770;1491933433118;1491933433220
771;1491933433221;1491933433324
772;1491933433326;1491933433429
773;1491933433430;1491933433532
774;1491933433535;1491933433637
775;1491933433638;1491933433740
776;1491933433745;1491933433848
777;1491933433850;1491933433953
778;1491933433956;1491933434061
779;1491933434062;1491933434164
780;1491933434166;1491933434268
781;1491933434270;1491933434372
782;1491933434374;1491933434477
783;1491933434478;1491933434580
784;1491933434582;1491933434685
785;1491933434687;1491933434789
786;1491933434790;1491933434893
787;1491933434894;1491933434996
788;1491933434998;1491933435100
789;1491933435102;1491933435205
790;1491933435206;1491933435308
791;1491933435310;1491933435413
792;1491933435414;1491933435516
793;1491933435518;1491933435620
794;1491933435623;1491933435724
795;1491933435726;1491933435828
796;1491933435830;1491933435933
797;1491933435934;1491933436037
798;1491933436038;1491933436140
799;1491933436142;1491933436245
800;1491933436246;1491933436349
801;1491933436350;1491933436453
802;1491933436454;1491933436557
803;1491933436558;1491933436661
804;1491933436662;1491933436764
805;1491933436766;1491933436868
806;1491933436870;1491933436972
807;1491933436974;1491933437076
808;1491933437078;1491933437181
809;1491933437182;1491933437285
810;1491933437286;1491933437389
811;1491933437390;1491933437493
812;1491933437494;1491933437597
813;1491933437598;1491933437701
814;1491933437703;1491933437812
815;1491933437814;1491933437921
816;1491933437922;1491933438029
817;1491933438030;1491933438132
818;1491933438134;1491933438236
819;1491933438238;1491933438340
820;1491933438342;1491933438445
821;1491933438446;1491933438549
822;1491933438550;1491933438653
823;1491933438654;1491933438757
824;1491933438758;1491933438861
825;1491933438862;1491933438964
826;1491933438966;1491933439069
827;1491933439070;1491933439173
828;1491933439174;1491933439277
829;1491933439278;1491933439381
830;1491933439382;1491933439485
831;1491933439486;1491933439589
832;1491933439590;1491933439693
833;1491933439696;1491933439801
834;1491933439802;1491933439904
835;1491933439908;1491933440012
836;1491933440014;1491933440116
837;1491933440118;1491933440220
838;1491933440224;1491933440328
839;1491933440330;1491933440432
840;1491933440434;1491933440536
841;1491933440538;1491933440640
842;1491933440642;1491933440748
843;1491933440750;1491933440852
844;1491933440854;1491933440956
845;1491933440962;1491933441064
846;1491933441066;1491933441168
847;1491933441170;1491933441272
848;1491933441274;1491933441376
849;1491933441378;1491933441480
850;1491933441482;1491933441584
851;1491933441586;1491933441689
852;1491933441691;1491933441792
853;1491933441794;1491933441896
854;1491933441898;1491933442000
855;1491933442002;1491933442104
856;1491933442106;1491933442212
857;1491933442214;1491933442316
858;1491933442318;1491933442420
859;1491933442422;1491933442528
860;1491933442530;1491933442640
861;1491933442642;1491933442748
862;1491933442750;1491933442856
863;1491933442857;1491933442964
864;1491933442966;1491933443068
865;1491933443070;1491933443172
866;1491933443174;1491933443276
867;1491933443278;1491933443384
868;1491933443386;1491933443492
869;1491933443494;1491933443600
870;1491933443603;1491933443704
871;1491933443706;1491933443808
872;1491933443810;1491933443912
873;1491933443914;1491933444020
874;1491933444022;1491933444128
875;1491933444130;1491933444236
876;1491933444238;1491933444344
877;1491933444345;1491933444452
878;1491933444454;1491933444560
879;1491933444562;1491933444668
880;1491933444669;1491933444776
881;1491933444777;1491933444884
882;1491933444886;1491933444992
883;1491933444994;1491933445100
884;1491933445102;1491933445208
885;1491933445209;1491933445316
886;1491933445318;1491933445424
887;1491933445426;1491933445532
888;1491933445534;1491933445640
889;1491933445642;1491933445748
890;1491933445750;1491933445856
891;1491933445860;1491933445968
892;1491933445970;1491933446076
893;1491933446078;1491933446184
894;1491933446186;1491933446296
895;1491933446298;1491933446408
896;1491933446410;1491933446520
897;1491933446521;1491933446628
898;1491933446630;1491933446736
899;1491933446738;1491933446844
900;1491933446846;1491933446952
901;1491933446954;1491933447060
902;1491933447062;1491933447168
903;1491933447170;1491933447276
904;1491933447278;1491933447384
905;1491933447387;1491933447492
906;1491933447494;1491933447600
907;1491933447602;1491933447708
908;1491933447710;1491933447816
909;1491933447818;1491933447924
910;1491933447926;1491933448032
911;1491933448034;1491933448140
912;1491933448142;1491933448248
913;1491933448250;1491933448356
914;1491933448358;1491933448464
915;1491933448466;1491933448572
916;1491933448574;1491933448680
917;1491933448682;1491933448788
918;1491933448790;1491933448896
919;1491933448898;1491933449004
920;1491933449006;1491933449112
921;1491933449114;1491933449220
922;1491933449222;1491933449329
923;1491933449331;1491933449436
924;1491933449438;1491933449544
925;1491933449546;1491933449652
926;1491933449654;1491933449760
927;1491933449762;1491933449868
928;1491933449870;1491933449976
929;1491933449978;1491933450084
930;1491933450086;1491933450192
931;1491933450194;1491933450300
932;1491933450302;1491933450408
933;1491933450410;1491933450516
934;1491933450518;1491933450628
935;1491933450629;1491933450736
936;1491933450738;1491933450844
937;1491933450846;1491933450952
938;1491933450954;1491933451060
939;1491933451063;1491933451172
940;1491933451174;1491933451280
941;1491933451282;1491933451388
942;1491933451390;1491933451496
943;1491933451498;1491933451604
944;1491933451606;1491933451712
945;1491933451714;1491933451820
946;1491933451822;1491933451928
947;1491933451930;1491933452036
948;1491933452038;1491933452144
949;1491933452146;1491933452252
950;1491933452254;1491933452360
951;1491933452362;1491933452468
952;1491933452470;1491933452576
953;1491933452578;1491933452684
954;1491933452686;1491933452792
955;1491933452794;1491933452900
956;1491933452903;1491933453012
957;1491933453014;1491933453120
958;1491933453122;1491933453228
959;1491933453230;1491933453336
960;1491933453338;1491933453444
961;1491933453446;1491933453552
962;1491933453554;1491933453660
963;1491933453662;1491933453768
964;1491933453770;1491933453880
965;1491933453882;1491933453988
966;1491933453990;1491933454096
967;1491933454098;1491933454208
968;1491933454210;1491933454320
969;1491933454321;1491933454428
970;1491933454430;1491933454536
971;1491933454538;1491933454648
972;1491933454650;1491933454756
973;1491933454758;1491933454864
974;1491933454866;1491933454972
975;1491933454974;1491933455080
976;1491933455082;1491933455188
977;1491933455190;1491933455296
978;1491933455298;1491933455404
979;1491933455406;1491933455512
980;1491933455514;1491933455620
981;1491933455622;1491933455732
982;1491933455734;1491933455840
983;1491933455842;1491933455948
984;1491933455950;1491933456056
985;1491933456058;1491933456164
986;1491933456166;1491933456276
987;1491933456278;1491933456388
988;1491933456391;1491933456500
989;1491933456502;1491933456612
990;1491933456614;1491933456724
991;1491933456726;1491933456832
992;1491933456834;1491933456944
993;1491933456945;1491933457052
994;1491933457054;1491933457160
