Tarefa;T1-AntesDaElasticidade;T2-DepoisDaElasticidade
243;1492016954614;1492016954615
244;1492016954702;1492016954703
245;1492016954790;1492016954791
246;1492016954878;1492016954879
247;1492016954966;1492016954967
248;1492016955054;1492016955055
249;1492016955142;1492016955143
250;1492016955230;1492016955231
251;1492016955318;1492016955319
252;1492016955406;1492016955407
253;1492016955494;1492016955495
254;1492016955582;1492016955583
255;1492016955670;1492016955676
256;1492016955762;1492016955764
257;1492016955850;1492016955851
258;1492016955938;1492016955939
259;1492016956026;1492016956027
260;1492016956114;1492016956115
261;1492016956202;1492016956203
262;1492016956290;1492016956291
263;1492016956378;1492016956379
264;1492016956466;1492016956467
265;1492016956554;1492016956555
266;1492016956642;1492016956644
267;1492016956730;1492016956731
268;1492016956818;1492016956819
269;1492016956906;1492016956907
270;1492016956994;1492016956995
271;1492016957082;1492016957083
272;1492016957170;1492016957171
273;1492016957258;1492016957260
274;1492016957346;1492016957347
275;1492016957434;1492016957435
276;1492016957522;1492016957523
277;1492016957610;1492016957611
278;1492016957698;1492016957699
279;1492016957786;1492016957787
280;1492016957874;1492016957875
281;1492016957962;1492016957969
282;1492016958054;1492016958055
283;1492016958142;1492016958143
284;1492016958230;1492016958231
285;1492016958318;1492016958319
286;1492016958406;1492016958407
287;1492016958494;1492016958495
288;1492016958582;1492016958583
289;1492016958670;1492016958671
290;1492016958758;1492016958759
291;1492016958846;1492016958847
292;1492016958934;1492016958935
293;1492016959022;1492016959023
294;1492016959110;1492016959111
295;1492016959198;1492016959199
296;1492016959286;1492016959287
297;1492016959374;1492016959375
298;1492016959462;1492016959463
299;1492016959550;1492016959551
300;1492016959638;1492016959639
301;1492016959726;1492016959727
302;1492016959814;1492016959815
303;1492016959902;1492016959903
304;1492016959990;1492016959991
305;1492016960078;1492016960079
306;1492016960166;1492016960167
307;1492016960254;1492016960255
308;1492016960342;1492016960343
309;1492016960430;1492016960431
310;1492016960518;1492016960526
311;1492016960614;1492016960615
312;1492016960702;1492016960703
313;1492016960790;1492016960791
314;1492016960878;1492016960879
315;1492016960966;1492016960967
316;1492016961054;1492016961055
317;1492016961142;1492016961143
318;1492016961230;1492016961231
319;1492016961318;1492016961319
320;1492016961406;1492016961407
321;1492016961494;1492016961495
322;1492016961582;1492016961583
323;1492016961670;1492016961671
324;1492016961758;1492016961759
325;1492016961846;1492016961847
326;1492016961934;1492016961935
327;1492016962022;1492016962023
328;1492016962110;1492016962111
329;1492016962198;1492016962199
330;1492016962286;1492016962287
331;1492016962374;1492016962375
332;1492016962462;1492016962463
333;1492016962550;1492016962553
334;1492016962642;1492016962643
335;1492016962730;1492016962731
336;1492016962818;1492016962819
337;1492016962906;1492016962907
338;1492016962998;1492016962999
339;1492016963086;1492016963087
340;1492016963178;1492016963179
341;1492016963266;1492016963267
342;1492016963358;1492016963359
343;1492016963450;1492016963451
344;1492016963538;1492016963539
345;1492016963630;1492016963631
346;1492016963722;1492016963723
347;1492016963810;1492016963811
348;1492016963902;1492016963903
349;1492016963990;1492016963991
350;1492016964082;1492016964083
351;1492016964174;1492016964175
352;1492016964262;1492016964263
353;1492016964354;1492016964355
354;1492016964446;1492016964447
355;1492016964534;1492016964535
356;1492016964626;1492016964627
357;1492016964719;1492016964720
358;1492016964810;1492016964811
359;1492016964902;1492016964903
360;1492016964990;1492016964991
361;1492016965082;1492016965085
362;1492016965174;1492016965175
363;1492016965266;1492016965267
364;1492016965358;1492016965361
365;1492016965450;1492016965452
366;1492016965542;1492016965544
367;1492016965634;1492016965637
368;1492016965726;1492016965727
369;1492016965818;1492016965819
370;1492016965910;1492016965911
371;1492016966002;1492016966003
372;1492016966094;1492016966095
373;1492016966186;1492016966187
374;1492016966278;1492016966279
375;1492016966370;1492016966371
376;1492016966462;1492016966463
377;1492016966554;1492016966556
378;1492016966646;1492016966647
379;1492016966738;1492016966739
380;1492016966830;1492016966831
381;1492016966922;1492016966923
382;1492016967014;1492016967015
383;1492016967106;1492016967107
384;1492016967198;1492016967199
385;1492016967290;1492016967291
386;1492016967382;1492016967383
387;1492016967474;1492016967475
388;1492016967566;1492016967567
389;1492016967658;1492016967659
390;1492016967750;1492016967751
391;1492016967842;1492016967843
392;1492016967934;1492016967935
393;1492016968026;1492016968027
394;1492016968118;1492016968119
395;1492016968210;1492016968211
396;1492016968302;1492016968303
397;1492016968394;1492016968395
398;1492016968486;1492016968492
399;1492016968582;1492016968583
400;1492016968674;1492016968675
401;1492016968766;1492016968767
402;1492016968858;1492016968860
403;1492016968950;1492016968951
404;1492016969042;1492016969043
405;1492016969134;1492016969135
406;1492016969226;1492016969227
407;1492016969318;1492016969319
408;1492016969410;1492016969411
409;1492016969502;1492016969503
410;1492016969594;1492016969595
411;1492016969686;1492016969687
412;1492016969778;1492016969779
413;1492016969870;1492016969871
414;1492016969962;1492016969963
415;1492016970054;1492016970055
416;1492016970146;1492016970147
417;1492016970238;1492016970239
418;1492016970330;1492016970331
419;1492016970422;1492016970423
420;1492016970514;1492016970515
421;1492016970606;1492016970607
422;1492016970702;1492016970703
423;1492016970794;1492016970795
424;1492016970886;1492016970887
425;1492016970978;1492016970979
426;1492016971070;1492016971071
427;1492016971162;1492016971163
428;1492016971254;1492016971255
429;1492016971346;1492016971348
430;1492016971438;1492016971439
431;1492016971530;1492016971531
432;1492016971622;1492016971623
433;1492016971714;1492016971715
434;1492016971806;1492016971807
435;1492016971898;1492016971899
436;1492016972000;1492016972001
437;1492016972094;1492016972095
438;1492016972186;1492016972187
439;1492016972278;1492016972279
440;1492016972370;1492016972371
441;1492016972462;1492016972463
442;1492016972554;1492016972555
443;1492016972646;1492016972647
444;1492016972738;1492016972739
445;1492016972830;1492016972831
446;1492016972922;1492016972923
447;1492016973014;1492016973015
448;1492016973106;1492016973107
449;1492016973198;1492016973199
450;1492016973290;1492016973291
451;1492016973382;1492016973383
452;1492016973474;1492016973475
453;1492016973566;1492016973567
454;1492016973658;1492016973659
455;1492016973750;1492016973751
456;1492016973842;1492016973843
457;1492016973934;1492016973935
458;1492016974026;1492016974028
459;1492016974118;1492016974119
460;1492016974210;1492016974211
461;1492016974302;1492016974303
462;1492016974394;1492016974395
463;1492016974486;1492016974487
464;1492016974578;1492016974579
465;1492016974670;1492016974671
466;1492016974762;1492016974763
467;1492016974854;1492016974855
468;1492016974950;1492016974951
469;1492016975046;1492016975047
470;1492016975142;1492016975144
471;1492016975238;1492016975239
472;1492016975330;1492016975331
473;1492016975426;1492016975427
474;1492016975522;1492016975523
475;1492016975618;1492016975619
476;1492016975714;1492016975715
477;1492016975810;1492016975811
478;1492016975906;1492016975907
479;1492016975998;1492016975999
480;1492016976094;1492016976095
481;1492016976190;1492016976191
482;1492016976286;1492016976287
483;1492016976382;1492016976384
484;1492016976478;1492016976479
485;1492016976574;1492016976575
486;1492016976670;1492016976672
487;1492016976766;1492016976769
488;1492016976862;1492016976863
489;1492016976958;1492016976959
490;1492016977054;1492016977055
491;1492016977150;1492016977151
492;1492016977246;1492016977247
493;1492016977342;1492016977343
494;1492016977438;1492016977439
495;1492016977534;1492016977535
496;1492016977630;1492016977632
497;1492016977726;1492016977727
498;1492016977822;1492016977823
499;1492016977918;1492016977919
500;1492016978014;1492016978015
501;1492016978110;1492016978111
502;1492016978206;1492016978207
503;1492016978302;1492016978303
504;1492016978398;1492016978400
505;1492016978494;1492016978495
506;1492016978590;1492016978591
507;1492016978686;1492016978687
508;1492016978782;1492016978783
509;1492016978878;1492016978879
510;1492016978974;1492016978975
511;1492016979070;1492016979071
512;1492016979166;1492016979167
513;1492016979262;1492016979263
514;1492016979358;1492016979359
515;1492016979454;1492016979455
516;1492016979550;1492016979551
517;1492016979646;1492016979647
518;1492016979742;1492016979743
519;1492016979838;1492016979839
520;1492016979934;1492016979935
521;1492016980030;1492016980031
522;1492016980126;1492016980127
523;1492016980222;1492016980223
524;1492016980318;1492016980319
525;1492016980414;1492016980415
526;1492016980510;1492016980511
527;1492016980606;1492016980607
528;1492016980702;1492016980703
529;1492016980798;1492016980799
530;1492016980894;1492016980895
531;1492016980990;1492016980991
532;1492016981086;1492016981087
533;1492016981183;1492016981184
534;1492016981278;1492016981279
535;1492016981374;1492016981377
536;1492016981470;1492016981471
537;1492016981566;1492016981567
538;1492016981662;1492016981663
539;1492016981758;1492016981759
540;1492016981854;1492016981855
541;1492016981950;1492016981951
542;1492016982046;1492016982047
543;1492016982142;1492016982143
544;1492016982238;1492016982239
545;1492016982334;1492016982335
546;1492016982430;1492016982431
547;1492016982526;1492016982527
548;1492016982622;1492016982623
549;1492016982718;1492016982719
550;1492016982814;1492016982815
551;1492016982910;1492016982911
552;1492016983006;1492016983007
553;1492016983102;1492016983103
554;1492016983198;1492016983199
555;1492016983294;1492016983295
556;1492016983390;1492016983391
557;1492016983486;1492016983488
558;1492016983582;1492016983583
559;1492016983678;1492016983679
560;1492016983774;1492016983775
561;1492016983870;1492016983871
562;1492016983966;1492016983967
563;1492016984062;1492016984063
564;1492016984158;1492016984159
565;1492016984254;1492016984255
566;1492016984350;1492016984351
567;1492016984446;1492016984447
568;1492016984542;1492016984544
569;1492016984638;1492016984639
570;1492016984734;1492016984735
571;1492016984830;1492016984831
572;1492016984926;1492016984927
573;1492016985022;1492016985023
574;1492016985118;1492016985119
575;1492016985214;1492016985215
576;1492016985310;1492016985311
577;1492016985406;1492016985407
578;1492016985502;1492016985507
579;1492016985602;1492016985605
580;1492016985698;1492016985699
581;1492016985794;1492016985796
582;1492016985890;1492016985892
583;1492016985986;1492016985987
584;1492016986086;1492016986087
585;1492016986182;1492016986183
586;1492016986278;1492016986279
587;1492016986374;1492016986376
588;1492016986470;1492016986471
589;1492016986567;1492016986568
590;1492016986662;1492016986663
591;1492016986758;1492016986762
592;1492016986858;1492016986859
593;1492016986954;1492016986955
594;1492016987050;1492016987051
595;1492016987146;1492016987147
596;1492016987242;1492016987243
597;1492016987342;1492016987344
598;1492016987442;1492016987443
599;1492016987542;1492016987543
600;1492016987642;1492016987644
601;1492016987742;1492016987745
602;1492016987842;1492016987845
603;1492016987942;1492016987944
604;1492016988042;1492016988044
605;1492016988142;1492016988143
606;1492016988242;1492016988243
607;1492016988342;1492016988343
608;1492016988442;1492016988443
609;1492016988542;1492016988543
610;1492016988642;1492016988643
611;1492016988742;1492016988743
612;1492016988842;1492016988843
613;1492016988942;1492016988943
614;1492016989042;1492016989043
615;1492016989143;1492016989144
616;1492016989242;1492016989243
617;1492016989342;1492016989343
618;1492016989442;1492016989443
619;1492016989542;1492016989546
620;1492016989646;1492016989647
621;1492016989746;1492016989747
622;1492016989846;1492016989847
623;1492016989946;1492016989947
624;1492016990046;1492016990047
625;1492016990146;1492016990147
626;1492016990246;1492016990247
627;1492016990346;1492016990347
628;1492016990446;1492016990447
629;1492016990546;1492016990547
630;1492016990646;1492016990647
631;1492016990746;1492016990747
632;1492016990846;1492016990847
633;1492016990946;1492016990947
634;1492016991046;1492016991047
635;1492016991146;1492016991147
636;1492016991246;1492016991247
637;1492016991346;1492016991382
638;1492016991482;1492016991483
639;1492016991582;1492016991583
640;1492016991683;1492016991684
641;1492016991782;1492016991783
642;1492016991882;1492016991883
643;1492016991982;1492016991983
644;1492016992082;1492016992083
645;1492016992183;1492016992184
646;1492016992282;1492016992285
647;1492016992382;1492016992383
648;1492016992482;1492016992484
649;1492016992582;1492016992585
650;1492016992682;1492016992683
651;1492016992782;1492016992784
652;1492016992882;1492016992883
653;1492016992982;1492016992983
654;1492016993082;1492016993083
655;1492016993182;1492016993183
656;1492016993282;1492016993283
657;1492016993382;1492016993383
658;1492016993482;1492016993483
659;1492016993582;1492016993584
660;1492016993682;1492016993683
661;1492016993782;1492016993783
662;1492016993882;1492016993883
663;1492016993982;1492016993983
664;1492016994082;1492016994084
665;1492016994182;1492016994183
666;1492016994282;1492016994283
667;1492016994386;1492016994388
668;1492016994486;1492016994487
669;1492016994594;1492016994597
670;1492016994694;1492016994696
671;1492016994794;1492016994795
672;1492016994894;1492016994895
673;1492016994994;1492016994995
674;1492016995094;1492016995096
675;1492016995194;1492016995195
676;1492016995294;1492016995295
677;1492016995394;1492016995395
678;1492016995494;1492016995495
679;1492016995594;1492016995595
680;1492016995694;1492016995696
681;1492016995794;1492016995795
682;1492016995894;1492016995895
683;1492016995994;1492016995995
684;1492016996094;1492016996095
685;1492016996194;1492016996195
686;1492016996294;1492016996295
687;1492016996394;1492016996395
688;1492016996494;1492016996495
689;1492016996594;1492016996595
690;1492016996694;1492016996695
691;1492016996794;1492016996795
692;1492016996894;1492016996895
693;1492016996994;1492016996995
694;1492016997094;1492016997095
695;1492016997194;1492016997195
696;1492016997294;1492016997295
697;1492016997394;1492016997395
698;1492016997494;1492016997495
699;1492016997594;1492016997595
700;1492016997694;1492016997695
701;1492016997794;1492016997795
702;1492016997894;1492016997895
703;1492016997994;1492016997995
704;1492016998094;1492016998095
705;1492016998194;1492016998195
706;1492016998294;1492016998295
707;1492016998394;1492016998395
708;1492016998494;1492016998495
709;1492016998594;1492016998596
710;1492016998695;1492016998696
711;1492016998794;1492016998795
712;1492016998898;1492016998899
713;1492016999002;1492016999003
714;1492016999106;1492016999107
715;1492016999206;1492016999207
716;1492016999310;1492016999311
717;1492016999410;1492016999411
718;1492016999510;1492016999511
719;1492016999610;1492016999611
720;1492016999710;1492016999711
721;1492016999810;1492016999811
722;1492016999914;1492016999915
723;1492017000018;1492017000019
724;1492017000118;1492017000120
725;1492017000218;1492017000219
726;1492017000318;1492017000319
727;1492017000422;1492017000423
728;1492017000522;1492017000523
729;1492017000626;1492017000627
730;1492017000730;1492017000731
731;1492017000834;1492017000835
732;1492017000939;1492017000940
733;1492017001042;1492017001043
734;1492017001146;1492017001147
735;1492017001250;1492017001251
736;1492017001354;1492017001355
737;1492017001458;1492017001459
738;1492017001562;1492017001563
739;1492017001666;1492017001667
740;1492017001770;1492017001771
741;1492017001874;1492017001875
742;1492017001978;1492017001979
743;1492017002082;1492017002083
744;1492017002186;1492017002187
745;1492017002290;1492017002291
746;1492017002394;1492017002395
747;1492017002498;1492017002499
748;1492017002602;1492017002603
749;1492017002706;1492017002707
750;1492017002810;1492017002811
751;1492017002914;1492017002915
752;1492017003018;1492017003019
753;1492017003123;1492017003124
754;1492017003226;1492017003227
755;1492017003330;1492017003331
756;1492017003434;1492017003435
757;1492017003538;1492017003539
758;1492017003642;1492017003643
759;1492017003746;1492017003747
760;1492017003850;1492017003851
761;1492017003954;1492017003955
762;1492017004058;1492017004061
763;1492017004162;1492017004165
764;1492017004266;1492017004268
765;1492017004370;1492017004372
766;1492017004474;1492017004475
767;1492017004578;1492017004579
768;1492017004682;1492017004683
769;1492017004786;1492017004787
770;1492017004890;1492017004892
771;1492017004994;1492017004995
772;1492017005098;1492017005099
773;1492017005202;1492017005203
774;1492017005306;1492017005307
775;1492017005410;1492017005411
776;1492017005514;1492017005515
777;1492017005618;1492017005619
778;1492017005722;1492017005724
779;1492017005826;1492017005827
780;1492017005934;1492017005935
781;1492017006042;1492017006043
782;1492017006150;1492017006151
783;1492017006254;1492017006255
784;1492017006358;1492017006359
785;1492017006462;1492017006463
786;1492017006566;1492017006567
787;1492017006670;1492017006671
788;1492017006774;1492017006775
789;1492017006878;1492017006879
790;1492017006982;1492017006983
791;1492017007086;1492017007087
792;1492017007190;1492017007191
793;1492017007294;1492017007295
794;1492017007399;1492017007400
795;1492017007502;1492017007503
796;1492017007606;1492017007607
797;1492017007710;1492017007711
798;1492017007814;1492017007815
799;1492017007918;1492017007920
800;1492017008022;1492017008023
801;1492017008126;1492017008127
802;1492017008230;1492017008231
803;1492017008338;1492017008339
804;1492017008442;1492017008443
805;1492017008546;1492017008547
806;1492017008650;1492017008651
807;1492017008754;1492017008755
808;1492017008858;1492017008859
809;1492017008962;1492017008963
810;1492017009066;1492017009067
811;1492017009170;1492017009171
812;1492017009274;1492017009275
813;1492017009378;1492017009379
814;1492017009482;1492017009483
815;1492017009586;1492017009587
816;1492017009690;1492017009692
817;1492017009794;1492017009795
818;1492017009898;1492017009899
819;1492017010002;1492017010003
820;1492017010106;1492017010107
821;1492017010210;1492017010211
822;1492017010314;1492017010315
823;1492017010418;1492017010419
824;1492017010522;1492017010523
825;1492017010626;1492017010628
826;1492017010730;1492017010753
827;1492017010858;1492017010859
828;1492017010962;1492017010963
829;1492017011066;1492017011067
830;1492017011170;1492017011171
831;1492017011274;1492017011277
832;1492017011382;1492017011383
833;1492017011494;1492017011495
834;1492017011602;1492017011603
835;1492017011710;1492017011711
836;1492017011814;1492017011815
837;1492017011918;1492017011919
838;1492017012026;1492017012027
839;1492017012134;1492017012136
840;1492017012238;1492017012239
841;1492017012342;1492017012344
842;1492017012450;1492017012451
843;1492017012558;1492017012559
844;1492017012662;1492017012663
845;1492017012766;1492017012767
846;1492017012874;1492017012875
847;1492017012978;1492017012979
848;1492017013082;1492017013083
849;1492017013186;1492017013187
850;1492017013290;1492017013291
851;1492017013394;1492017013396
852;1492017013498;1492017013499
853;1492017013606;1492017013607
854;1492017013710;1492017013711
855;1492017013814;1492017013815
856;1492017013918;1492017013919
857;1492017014022;1492017014024
858;1492017014130;1492017014131
859;1492017014234;1492017014235
860;1492017014338;1492017014339
861;1492017014446;1492017014447
862;1492017014554;1492017014555
863;1492017014662;1492017014663
864;1492017014770;1492017014771
865;1492017014878;1492017014879
866;1492017014986;1492017014987
867;1492017015094;1492017015095
868;1492017015202;1492017015203
869;1492017015310;1492017015311
870;1492017015418;1492017015419
871;1492017015526;1492017015527
872;1492017015634;1492017015635
873;1492017015742;1492017015743
874;1492017015850;1492017015851
875;1492017015958;1492017015959
876;1492017016066;1492017016069
877;1492017016174;1492017016176
878;1492017016282;1492017016286
879;1492017016394;1492017016396
880;1492017016502;1492017016503
881;1492017016610;1492017016611
882;1492017016718;1492017016719
883;1492017016826;1492017016827
884;1492017016934;1492017016935
885;1492017017042;1492017017043
886;1492017017150;1492017017151
887;1492017017258;1492017017259
888;1492017017366;1492017017368
889;1492017017474;1492017017475
890;1492017017582;1492017017583
891;1492017017690;1492017017691
892;1492017017798;1492017017799
893;1492017017906;1492017017907
894;1492017018014;1492017018015
895;1492017018122;1492017018123
896;1492017018230;1492017018232
897;1492017018338;1492017018339
898;1492017018446;1492017018448
899;1492017018554;1492017018555
900;1492017018662;1492017018663
901;1492017018770;1492017018771
902;1492017018878;1492017018879
903;1492017018986;1492017018987
904;1492017019094;1492017019095
905;1492017019203;1492017019205
906;1492017019310;1492017019311
907;1492017019422;1492017019423
908;1492017019530;1492017019531
909;1492017019638;1492017019639
910;1492017019746;1492017019747
911;1492017019854;1492017019855
912;1492017019962;1492017019963
913;1492017020070;1492017020071
914;1492017020178;1492017020179
915;1492017020286;1492017020287
916;1492017020394;1492017020395
917;1492017020502;1492017020503
918;1492017020610;1492017020611
919;1492017020718;1492017020719
920;1492017020826;1492017020827
921;1492017020934;1492017020935
922;1492017021042;1492017021044
923;1492017021150;1492017021152
924;1492017021258;1492017021259
925;1492017021366;1492017021367
926;1492017021474;1492017021475
927;1492017021582;1492017021583
928;1492017021690;1492017021692
929;1492017021798;1492017021799
930;1492017021906;1492017021907
931;1492017022014;1492017022015
932;1492017022122;1492017022123
933;1492017022230;1492017022231
934;1492017022338;1492017022339
935;1492017022446;1492017022447
936;1492017022554;1492017022555
937;1492017022662;1492017022663
938;1492017022770;1492017022771
939;1492017022879;1492017022880
940;1492017022986;1492017022987
941;1492017023094;1492017023095
942;1492017023202;1492017023205
943;1492017023310;1492017023311
944;1492017023418;1492017023419
945;1492017023526;1492017023527
946;1492017023634;1492017023635
947;1492017023742;1492017023743
948;1492017023850;1492017023851
949;1492017023958;1492017023959
950;1492017024066;1492017024067
951;1492017024174;1492017024175
952;1492017024282;1492017024283
953;1492017024390;1492017024391
954;1492017024498;1492017024499
955;1492017024606;1492017024607
956;1492017024714;1492017024715
957;1492017024822;1492017024823
958;1492017024934;1492017024936
959;1492017025042;1492017025043
960;1492017025150;1492017025152
961;1492017025258;1492017025259
962;1492017025370;1492017025371
963;1492017025478;1492017025479
964;1492017025586;1492017025587
965;1492017025694;1492017025695
966;1492017025806;1492017025807
967;1492017025918;1492017025919
968;1492017026030;1492017026031
969;1492017026142;1492017026143
970;1492017026250;1492017026251
971;1492017026362;1492017026363
972;1492017026471;1492017026472
973;1492017026578;1492017026579
974;1492017026686;1492017026688
975;1492017026798;1492017026799
976;1492017026906;1492017026907
977;1492017027014;1492017027015
978;1492017027126;1492017027127
979;1492017027234;1492017027235
980;1492017027342;1492017027343
981;1492017027450;1492017027451
982;1492017027558;1492017027559
983;1492017027670;1492017027671
984;1492017027778;1492017027779
985;1492017027890;1492017027892
986;1492017027998;1492017027999
987;1492017028110;1492017028111
988;1492017028222;1492017028224
989;1492017028334;1492017028335
990;1492017028446;1492017028447
991;1492017028558;1492017028559
992;1492017028666;1492017028667
993;1492017028778;1492017028780
994;1492017028890;1492017028891
