Tarefa;T1-AntesDaElasticidade;T2-DepoisDaElasticidade
168;1492021933546;1492021933547
169;1492021933630;1492021933631
170;1492021933714;1492021933715
171;1492021933802;1492021933803
172;1492021933886;1492021933887
173;1492021933970;1492021933971
174;1492021934058;1492021934059
175;1492021934142;1492021934143
176;1492021934226;1492021934227
177;1492021934314;1492021934315
178;1492021934398;1492021934399
179;1492021934482;1492021934483
180;1492021934570;1492021934571
181;1492021934654;1492021934655
182;1492021934738;1492021934739
183;1492021934826;1492021934827
184;1492021934910;1492021934911
185;1492021934994;1492021935002
186;1492021935086;1492021935087
187;1492021935170;1492021935171
188;1492021935258;1492021935259
189;1492021935346;1492021935350
190;1492021935434;1492021935435
191;1492021935522;1492021935523
192;1492021935610;1492021935611
193;1492021935698;1492021935709
194;1492021935794;1492021935795
195;1492021935882;1492021935883
196;1492021935970;1492021935971
197;1492021936058;1492021936059
198;1492021936146;1492021936147
199;1492021936234;1492021936235
200;1492021936322;1492021936323
201;1492021936410;1492021936411
202;1492021936498;1492021936499
203;1492021936586;1492021936587
204;1492021936674;1492021936675
205;1492021936762;1492021936763
206;1492021936850;1492021936851
207;1492021936938;1492021936939
208;1492021937026;1492021937027
209;1492021937114;1492021937115
210;1492021937202;1492021937203
211;1492021937290;1492021937291
212;1492021937378;1492021937379
213;1492021937470;1492021937471
214;1492021937558;1492021937559
215;1492021937646;1492021937647
216;1492021937734;1492021937735
217;1492021937822;1492021937823
218;1492021937910;1492021937911
219;1492021937998;1492021937999
220;1492021938086;1492021938087
221;1492021938174;1492021938175
222;1492021938262;1492021938263
223;1492021938350;1492021938351
224;1492021938438;1492021938439
225;1492021938526;1492021938527
226;1492021938614;1492021938615
227;1492021938702;1492021938703
228;1492021938790;1492021938791
229;1492021938878;1492021938879
230;1492021938966;1492021938967
231;1492021939054;1492021939055
232;1492021939142;1492021939143
233;1492021939230;1492021939231
234;1492021939318;1492021939319
235;1492021939406;1492021939407
236;1492021939494;1492021939495
237;1492021939582;1492021939583
238;1492021939670;1492021939671
239;1492021939758;1492021939759
240;1492021939846;1492021939847
241;1492021939934;1492021939935
242;1492021940022;1492021940023
243;1492021940110;1492021940111
244;1492021940198;1492021940199
245;1492021940286;1492021940287
246;1492021940374;1492021940375
247;1492021940462;1492021940463
248;1492021940550;1492021940551
249;1492021940638;1492021940639
250;1492021940726;1492021940728
251;1492021940814;1492021940815
252;1492021940902;1492021940903
253;1492021940990;1492021940991
254;1492021941078;1492021941079
255;1492021941166;1492021941172
256;1492021941258;1492021941259
257;1492021941346;1492021941347
258;1492021941434;1492021941436
259;1492021941522;1492021941523
260;1492021941610;1492021941611
261;1492021941698;1492021941699
262;1492021941786;1492021941787
263;1492021941874;1492021941875
264;1492021941962;1492021941963
265;1492021942050;1492021942051
266;1492021942138;1492021942139
267;1492021942226;1492021942227
268;1492021942314;1492021942315
269;1492021942402;1492021942403
270;1492021942490;1492021942491
271;1492021942578;1492021942579
272;1492021942666;1492021942667
273;1492021942754;1492021942755
274;1492021942842;1492021942843
275;1492021942930;1492021942931
276;1492021943018;1492021943019
277;1492021943106;1492021943107
278;1492021943194;1492021943195
279;1492021943282;1492021943283
280;1492021943370;1492021943372
281;1492021943458;1492021943459
282;1492021943546;1492021943547
283;1492021943634;1492021943635
284;1492021943722;1492021943723
285;1492021943810;1492021943811
286;1492021943898;1492021943899
287;1492021943986;1492021943987
288;1492021944074;1492021944075
289;1492021944162;1492021944163
290;1492021944250;1492021944251
291;1492021944338;1492021944339
292;1492021944426;1492021944427
293;1492021944514;1492021944515
294;1492021944606;1492021944607
295;1492021944694;1492021944695
296;1492021944782;1492021944783
297;1492021944870;1492021944871
298;1492021944958;1492021944959
299;1492021945046;1492021945047
300;1492021945138;1492021945139
301;1492021945230;1492021945231
302;1492021945318;1492021945319
303;1492021945410;1492021945411
304;1492021945498;1492021945499
305;1492021945590;1492021945591
306;1492021945678;1492021945679
307;1492021945770;1492021945771
308;1492021945858;1492021945859
309;1492021945950;1492021945951
310;1492021946038;1492021946047
311;1492021946138;1492021946140
312;1492021946230;1492021946231
313;1492021946318;1492021946319
314;1492021946410;1492021946411
315;1492021946498;1492021946499
316;1492021946590;1492021946591
317;1492021946678;1492021946679
318;1492021946770;1492021946771
319;1492021946862;1492021946863
320;1492021946954;1492021946955
321;1492021947046;1492021947047
322;1492021947138;1492021947139
323;1492021947230;1492021947231
324;1492021947322;1492021947323
325;1492021947414;1492021947415
326;1492021947506;1492021947507
327;1492021947598;1492021947599
328;1492021947690;1492021947691
329;1492021947782;1492021947783
330;1492021947874;1492021947875
331;1492021947966;1492021947968
332;1492021948058;1492021948059
333;1492021948150;1492021948153
334;1492021948242;1492021948243
335;1492021948334;1492021948337
336;1492021948426;1492021948427
337;1492021948518;1492021948519
338;1492021948610;1492021948611
339;1492021948702;1492021948703
340;1492021948794;1492021948795
341;1492021948886;1492021948887
342;1492021948978;1492021948979
343;1492021949070;1492021949071
344;1492021949162;1492021949163
345;1492021949254;1492021949255
346;1492021949346;1492021949347
347;1492021949438;1492021949439
348;1492021949530;1492021949531
349;1492021949622;1492021949623
350;1492021949714;1492021949715
351;1492021949806;1492021949807
352;1492021949898;1492021949899
353;1492021949990;1492021949991
354;1492021950082;1492021950083
355;1492021950174;1492021950175
356;1492021950266;1492021950267
357;1492021950368;1492021950369
358;1492021950458;1492021950459
359;1492021950550;1492021950551
360;1492021950642;1492021950643
361;1492021950734;1492021950735
362;1492021950826;1492021950827
363;1492021950918;1492021950919
364;1492021951010;1492021951011
365;1492021951102;1492021951103
366;1492021951194;1492021951195
367;1492021951286;1492021951287
368;1492021951378;1492021951379
369;1492021951470;1492021951471
370;1492021951562;1492021951563
371;1492021951654;1492021951655
372;1492021951746;1492021951747
373;1492021951838;1492021951839
374;1492021951930;1492021951932
375;1492021952022;1492021952023
376;1492021952114;1492021952115
377;1492021952206;1492021952207
378;1492021952298;1492021952299
379;1492021952390;1492021952391
380;1492021952482;1492021952483
381;1492021952574;1492021952575
382;1492021952666;1492021952667
383;1492021952758;1492021952759
384;1492021952850;1492021952851
385;1492021952942;1492021952943
386;1492021953034;1492021953035
387;1492021953126;1492021953127
388;1492021953218;1492021953219
389;1492021953310;1492021953311
390;1492021953402;1492021953403
391;1492021953494;1492021953495
392;1492021953586;1492021953587
393;1492021953678;1492021953679
394;1492021953770;1492021953771
395;1492021953862;1492021953863
396;1492021953954;1492021953955
397;1492021954046;1492021954047
398;1492021954138;1492021954146
399;1492021954238;1492021954239
400;1492021954330;1492021954332
401;1492021954422;1492021954423
402;1492021954514;1492021954515
403;1492021954606;1492021954607
404;1492021954698;1492021954699
405;1492021954790;1492021954791
406;1492021954882;1492021954883
407;1492021954974;1492021954978
408;1492021955070;1492021955071
409;1492021955162;1492021955163
410;1492021955254;1492021955255
411;1492021955346;1492021955347
412;1492021955438;1492021955439
413;1492021955530;1492021955531
414;1492021955622;1492021955623
415;1492021955714;1492021955716
416;1492021955806;1492021955807
417;1492021955898;1492021955899
418;1492021955990;1492021955991
419;1492021956082;1492021956083
420;1492021956174;1492021956175
421;1492021956266;1492021956267
422;1492021956358;1492021956360
423;1492021956450;1492021956475
424;1492021956566;1492021956567
425;1492021956658;1492021956659
426;1492021956750;1492021956751
427;1492021956842;1492021956843
428;1492021956934;1492021956935
429;1492021957030;1492021957031
430;1492021957126;1492021957127
431;1492021957218;1492021957219
432;1492021957314;1492021957315
433;1492021957410;1492021957411
434;1492021957506;1492021957507
435;1492021957602;1492021957603
436;1492021957702;1492021957703
437;1492021957798;1492021957799
438;1492021957894;1492021957896
439;1492021957990;1492021957993
440;1492021958082;1492021958083
441;1492021958178;1492021958180
442;1492021958274;1492021958276
443;1492021958370;1492021958371
444;1492021958466;1492021958468
445;1492021958558;1492021958559
446;1492021958654;1492021958655
447;1492021958750;1492021958751
448;1492021958846;1492021958847
449;1492021958942;1492021958943
450;1492021959034;1492021959035
451;1492021959130;1492021959134
452;1492021959226;1492021959227
453;1492021959322;1492021959323
454;1492021959418;1492021959419
455;1492021959514;1492021959516
456;1492021959610;1492021959611
457;1492021959706;1492021959707
458;1492021959802;1492021959803
459;1492021959898;1492021959899
460;1492021959994;1492021959995
461;1492021960090;1492021960091
462;1492021960186;1492021960187
463;1492021960282;1492021960283
464;1492021960378;1492021960379
465;1492021960474;1492021960476
466;1492021960570;1492021960572
467;1492021960666;1492021960667
468;1492021960762;1492021960763
469;1492021960858;1492021960859
470;1492021960954;1492021960956
471;1492021961050;1492021961051
472;1492021961146;1492021961147
473;1492021961242;1492021961243
474;1492021961338;1492021961339
475;1492021961434;1492021961435
476;1492021961530;1492021961531
477;1492021961626;1492021961627
478;1492021961722;1492021961723
479;1492021961818;1492021961819
480;1492021961914;1492021961915
481;1492021962010;1492021962011
482;1492021962106;1492021962107
483;1492021962202;1492021962203
484;1492021962298;1492021962299
485;1492021962394;1492021962395
486;1492021962490;1492021962491
487;1492021962586;1492021962587
488;1492021962682;1492021962683
489;1492021962778;1492021962779
490;1492021962874;1492021962875
491;1492021962970;1492021962971
492;1492021963066;1492021963067
493;1492021963162;1492021963164
494;1492021963258;1492021963260
495;1492021963354;1492021963355
496;1492021963450;1492021963451
497;1492021963546;1492021963547
498;1492021963642;1492021963643
499;1492021963738;1492021963739
500;1492021963834;1492021963835
501;1492021963930;1492021963931
502;1492021964026;1492021964027
503;1492021964122;1492021964123
504;1492021964218;1492021964219
505;1492021964314;1492021964315
506;1492021964410;1492021964411
507;1492021964506;1492021964507
508;1492021964602;1492021964603
509;1492021964698;1492021964699
510;1492021964794;1492021964795
511;1492021964890;1492021964891
512;1492021964986;1492021964987
513;1492021965082;1492021965083
514;1492021965178;1492021965179
515;1492021965274;1492021965275
516;1492021965370;1492021965371
517;1492021965466;1492021965467
518;1492021965562;1492021965563
519;1492021965658;1492021965659
520;1492021965754;1492021965755
521;1492021965850;1492021965851
522;1492021965946;1492021965947
523;1492021966042;1492021966043
524;1492021966138;1492021966139
525;1492021966234;1492021966235
526;1492021966330;1492021966331
527;1492021966426;1492021966427
528;1492021966522;1492021966523
529;1492021966618;1492021966619
530;1492021966714;1492021966715
531;1492021966810;1492021966811
532;1492021966906;1492021966907
533;1492021967003;1492021967004
534;1492021967098;1492021967099
535;1492021967194;1492021967195
536;1492021967290;1492021967291
537;1492021967386;1492021967389
538;1492021967482;1492021967483
539;1492021967578;1492021967579
540;1492021967674;1492021967675
541;1492021967770;1492021967772
542;1492021967866;1492021967867
543;1492021967962;1492021967963
544;1492021968058;1492021968059
545;1492021968154;1492021968155
546;1492021968250;1492021968251
547;1492021968346;1492021968347
548;1492021968442;1492021968443
549;1492021968538;1492021968539
550;1492021968634;1492021968635
551;1492021968730;1492021968732
552;1492021968826;1492021968830
553;1492021968926;1492021968927
554;1492021969022;1492021969023
555;1492021969118;1492021969119
556;1492021969218;1492021969220
557;1492021969314;1492021969315
558;1492021969414;1492021969415
559;1492021969510;1492021969511
560;1492021969610;1492021969611
561;1492021969706;1492021969707
562;1492021969806;1492021969807
563;1492021969906;1492021969907
564;1492021970006;1492021970007
565;1492021970106;1492021970107
566;1492021970206;1492021970207
567;1492021970306;1492021970307
568;1492021970406;1492021970407
569;1492021970506;1492021970507
570;1492021970606;1492021970607
571;1492021970706;1492021970707
572;1492021970806;1492021970807
573;1492021970906;1492021970907
574;1492021971006;1492021971007
575;1492021971102;1492021971104
576;1492021971202;1492021971203
577;1492021971302;1492021971303
578;1492021971402;1492021971403
579;1492021971502;1492021971503
580;1492021971602;1492021971603
581;1492021971702;1492021971703
582;1492021971802;1492021971803
583;1492021971902;1492021971903
584;1492021972002;1492021972003
585;1492021972102;1492021972103
586;1492021972202;1492021972203
587;1492021972302;1492021972303
588;1492021972402;1492021972403
589;1492021972503;1492021972504
590;1492021972602;1492021972603
591;1492021972702;1492021972703
592;1492021972802;1492021972803
593;1492021972902;1492021972903
594;1492021973002;1492021973003
595;1492021973102;1492021973103
596;1492021973202;1492021973203
597;1492021973302;1492021973303
598;1492021973402;1492021973404
599;1492021973502;1492021973503
600;1492021973602;1492021973603
601;1492021973702;1492021973703
602;1492021973802;1492021973803
603;1492021973902;1492021973903
604;1492021974002;1492021974003
605;1492021974102;1492021974103
606;1492021974202;1492021974203
607;1492021974302;1492021974303
608;1492021974402;1492021974403
609;1492021974502;1492021974503
610;1492021974602;1492021974603
611;1492021974702;1492021974703
612;1492021974802;1492021974803
613;1492021974902;1492021974903
614;1492021975002;1492021975003
615;1492021975103;1492021975104
616;1492021975202;1492021975208
617;1492021975306;1492021975307
618;1492021975406;1492021975407
619;1492021975506;1492021975507
620;1492021975606;1492021975608
621;1492021975706;1492021975708
622;1492021975806;1492021975807
623;1492021975906;1492021975907
624;1492021976006;1492021976007
625;1492021976106;1492021976108
626;1492021976206;1492021976207
627;1492021976306;1492021976307
628;1492021976406;1492021976407
629;1492021976506;1492021976509
630;1492021976606;1492021976607
631;1492021976706;1492021976707
632;1492021976806;1492021976807
633;1492021976906;1492021976907
634;1492021977006;1492021977007
635;1492021977106;1492021977107
636;1492021977206;1492021977207
637;1492021977306;1492021977307
638;1492021977406;1492021977407
639;1492021977506;1492021977507
640;1492021977607;1492021977608
641;1492021977706;1492021977707
642;1492021977806;1492021977807
643;1492021977906;1492021977907
644;1492021978006;1492021978007
645;1492021978106;1492021978107
646;1492021978206;1492021978208
647;1492021978306;1492021978308
648;1492021978406;1492021978407
649;1492021978506;1492021978507
650;1492021978606;1492021978607
651;1492021978706;1492021978707
652;1492021978806;1492021978807
653;1492021978906;1492021978907
654;1492021979006;1492021979007
655;1492021979106;1492021979107
656;1492021979206;1492021979207
657;1492021979306;1492021979307
658;1492021979410;1492021979411
659;1492021979510;1492021979511
660;1492021979610;1492021979611
661;1492021979710;1492021979713
662;1492021979810;1492021979811
663;1492021979910;1492021979911
664;1492021980010;1492021980012
665;1492021980110;1492021980111
666;1492021980210;1492021980211
667;1492021980310;1492021980311
668;1492021980410;1492021980411
669;1492021980510;1492021980511
670;1492021980610;1492021980611
671;1492021980710;1492021980711
672;1492021980810;1492021980811
673;1492021980910;1492021980911
674;1492021981010;1492021981011
675;1492021981110;1492021981111
676;1492021981210;1492021981211
677;1492021981310;1492021981311
678;1492021981410;1492021981411
679;1492021981514;1492021981515
680;1492021981614;1492021981615
681;1492021981714;1492021981715
682;1492021981818;1492021981820
683;1492021981922;1492021981923
684;1492021982026;1492021982027
685;1492021982126;1492021982127
686;1492021982230;1492021982231
687;1492021982334;1492021982335
688;1492021982434;1492021982435
689;1492021982538;1492021982539
690;1492021982638;1492021982639
691;1492021982742;1492021982744
692;1492021982846;1492021982847
693;1492021982946;1492021982947
694;1492021983050;1492021983051
695;1492021983154;1492021983155
696;1492021983254;1492021983255
697;1492021983358;1492021983359
698;1492021983462;1492021983464
699;1492021983566;1492021983567
700;1492021983670;1492021983671
701;1492021983774;1492021983775
702;1492021983878;1492021983879
703;1492021983982;1492021983983
704;1492021984082;1492021984083
705;1492021984186;1492021984188
706;1492021984290;1492021984291
707;1492021984394;1492021984395
708;1492021984498;1492021984499
709;1492021984598;1492021984599
710;1492021984703;1492021984704
711;1492021984806;1492021984807
712;1492021984910;1492021984911
713;1492021985014;1492021985015
714;1492021985118;1492021985119
715;1492021985222;1492021985223
716;1492021985326;1492021985327
717;1492021985430;1492021985431
718;1492021985534;1492021985536
719;1492021985638;1492021985639
720;1492021985742;1492021985743
721;1492021985846;1492021985847
722;1492021985950;1492021985951
723;1492021986054;1492021986055
724;1492021986158;1492021986161
725;1492021986262;1492021986264
726;1492021986366;1492021986367
727;1492021986470;1492021986473
728;1492021986574;1492021986575
729;1492021986678;1492021986679
730;1492021986782;1492021986783
731;1492021986886;1492021986887
732;1492021986991;1492021986992
733;1492021987094;1492021987095
734;1492021987198;1492021987199
735;1492021987302;1492021987303
736;1492021987406;1492021987407
737;1492021987510;1492021987511
738;1492021987614;1492021987615
739;1492021987718;1492021987719
740;1492021987822;1492021987823
741;1492021987926;1492021987927
742;1492021988030;1492021988031
743;1492021988134;1492021988135
744;1492021988238;1492021988239
745;1492021988342;1492021988343
746;1492021988446;1492021988447
747;1492021988550;1492021988551
748;1492021988654;1492021988655
749;1492021988758;1492021988759
750;1492021988862;1492021988863
751;1492021988966;1492021988967
752;1492021989070;1492021989071
753;1492021989175;1492021989176
754;1492021989278;1492021989279
755;1492021989382;1492021989383
756;1492021989486;1492021989487
757;1492021989590;1492021989591
758;1492021989694;1492021989695
759;1492021989798;1492021989799
760;1492021989902;1492021989904
761;1492021990006;1492021990007
762;1492021990110;1492021990111
763;1492021990214;1492021990216
764;1492021990318;1492021990319
765;1492021990422;1492021990423
766;1492021990526;1492021990527
767;1492021990630;1492021990631
768;1492021990734;1492021990735
769;1492021990838;1492021990839
770;1492021990942;1492021990943
771;1492021991046;1492021991047
772;1492021991150;1492021991151
773;1492021991254;1492021991255
774;1492021991358;1492021991359
775;1492021991462;1492021991464
776;1492021991566;1492021991567
777;1492021991670;1492021991671
778;1492021991778;1492021991779
779;1492021991890;1492021991891
780;1492021991998;1492021991999
781;1492021992106;1492021992107
782;1492021992214;1492021992215
783;1492021992318;1492021992319
784;1492021992422;1492021992423
785;1492021992526;1492021992527
786;1492021992630;1492021992631
787;1492021992734;1492021992735
788;1492021992838;1492021992839
789;1492021992942;1492021992943
790;1492021993046;1492021993047
791;1492021993150;1492021993151
792;1492021993254;1492021993255
793;1492021993358;1492021993360
794;1492021993463;1492021993465
795;1492021993566;1492021993568
796;1492021993674;1492021993675
797;1492021993778;1492021993779
798;1492021993882;1492021993883
799;1492021993990;1492021993991
800;1492021994094;1492021994095
801;1492021994198;1492021994199
802;1492021994302;1492021994303
803;1492021994406;1492021994407
804;1492021994510;1492021994511
805;1492021994614;1492021994615
806;1492021994722;1492021994723
807;1492021994826;1492021994827
808;1492021994934;1492021994935
809;1492021995038;1492021995039
810;1492021995142;1492021995143
811;1492021995246;1492021995247
812;1492021995350;1492021995351
813;1492021995458;1492021995459
814;1492021995562;1492021995564
815;1492021995666;1492021995669
816;1492021995774;1492021995775
817;1492021995878;1492021995879
818;1492021995982;1492021995983
819;1492021996090;1492021996101
820;1492021996206;1492021996207
821;1492021996314;1492021996315
822;1492021996422;1492021996423
823;1492021996530;1492021996531
824;1492021996638;1492021996639
825;1492021996746;1492021996747
826;1492021996854;1492021996855
827;1492021996962;1492021996963
828;1492021997070;1492021997071
829;1492021997178;1492021997179
830;1492021997286;1492021997287
831;1492021997394;1492021997395
832;1492021997502;1492021997503
833;1492021997610;1492021997613
834;1492021997718;1492021997719
835;1492021997826;1492021997827
836;1492021997934;1492021997935
837;1492021998042;1492021998043
838;1492021998150;1492021998151
839;1492021998258;1492021998259
840;1492021998366;1492021998367
841;1492021998474;1492021998475
842;1492021998582;1492021998583
843;1492021998694;1492021998695
844;1492021998802;1492021998803
845;1492021998910;1492021998911
846;1492021999018;1492021999019
847;1492021999126;1492021999127
848;1492021999234;1492021999235
849;1492021999342;1492021999343
850;1492021999450;1492021999451
851;1492021999558;1492021999560
852;1492021999666;1492021999667
853;1492021999774;1492021999775
854;1492021999882;1492021999883
855;1492021999990;1492021999991
856;1492022000098;1492022000099
857;1492022000206;1492022000207
858;1492022000314;1492022000315
859;1492022000422;1492022000423
860;1492022000530;1492022000531
861;1492022000638;1492022000639
862;1492022000746;1492022000747
863;1492022000854;1492022000855
864;1492022000962;1492022000963
865;1492022001070;1492022001071
866;1492022001178;1492022001179
867;1492022001286;1492022001287
868;1492022001394;1492022001395
869;1492022001502;1492022001503
870;1492022001610;1492022001611
871;1492022001718;1492022001719
872;1492022001826;1492022001827
873;1492022001934;1492022001935
874;1492022002042;1492022002043
875;1492022002150;1492022002151
876;1492022002258;1492022002259
877;1492022002366;1492022002368
878;1492022002474;1492022002475
879;1492022002582;1492022002583
880;1492022002690;1492022002691
881;1492022002798;1492022002799
882;1492022002906;1492022002907
883;1492022003014;1492022003015
884;1492022003122;1492022003123
885;1492022003230;1492022003231
886;1492022003338;1492022003339
887;1492022003446;1492022003447
888;1492022003554;1492022003555
889;1492022003662;1492022003663
890;1492022003770;1492022003771
891;1492022003878;1492022003879
892;1492022003990;1492022003991
893;1492022004102;1492022004103
894;1492022004210;1492022004211
895;1492022004318;1492022004319
896;1492022004426;1492022004427
897;1492022004534;1492022004535
898;1492022004642;1492022004644
899;1492022004750;1492022004751
900;1492022004858;1492022004859
901;1492022004966;1492022004968
902;1492022005078;1492022005079
903;1492022005190;1492022005191
904;1492022005298;1492022005299
905;1492022005407;1492022005408
906;1492022005514;1492022005515
907;1492022005622;1492022005623
908;1492022005730;1492022005731
909;1492022005838;1492022005839
910;1492022005946;1492022005947
911;1492022006054;1492022006056
912;1492022006162;1492022006163
913;1492022006270;1492022006271
914;1492022006378;1492022006379
915;1492022006486;1492022006487
916;1492022006594;1492022006595
917;1492022006702;1492022006703
918;1492022006810;1492022006811
919;1492022006918;1492022006919
920;1492022007026;1492022007027
921;1492022007134;1492022007135
922;1492022007242;1492022007244
923;1492022007350;1492022007351
924;1492022007458;1492022007459
925;1492022007566;1492022007567
926;1492022007678;1492022007679
927;1492022007786;1492022007787
928;1492022007894;1492022007895
929;1492022008002;1492022008003
930;1492022008114;1492022008115
931;1492022008226;1492022008227
932;1492022008334;1492022008335
933;1492022008442;1492022008443
934;1492022008550;1492022008551
935;1492022008658;1492022008660
936;1492022008766;1492022008767
937;1492022008878;1492022008879
938;1492022008986;1492022008987
939;1492022009095;1492022009096
940;1492022009202;1492022009203
941;1492022009310;1492022009312
942;1492022009418;1492022009419
943;1492022009530;1492022009531
944;1492022009638;1492022009639
945;1492022009750;1492022009751
946;1492022009862;1492022009863
947;1492022009974;1492022009975
948;1492022010086;1492022010087
949;1492022010198;1492022010199
950;1492022010310;1492022010311
951;1492022010422;1492022010423
952;1492022010534;1492022010535
953;1492022010646;1492022010647
954;1492022010758;1492022010759
955;1492022010870;1492022010871
956;1492022010982;1492022010984
957;1492022011094;1492022011095
958;1492022011206;1492022011207
959;1492022011318;1492022011320
960;1492022011430;1492022011431
961;1492022011542;1492022011543
962;1492022011654;1492022011655
963;1492022011766;1492022011767
964;1492022011878;1492022011879
965;1492022011990;1492022011991
966;1492022012102;1492022012103
967;1492022012214;1492022012215
968;1492022012326;1492022012327
969;1492022012438;1492022012440
970;1492022012550;1492022012551
971;1492022012662;1492022012663
972;1492022012775;1492022012776
973;1492022012886;1492022012887
974;1492022012998;1492022012999
975;1492022013110;1492022013111
976;1492022013222;1492022013223
977;1492022013334;1492022013335
978;1492022013446;1492022013447
979;1492022013558;1492022013560
980;1492022013670;1492022013671
981;1492022013782;1492022013783
982;1492022013895;1492022013896
983;1492022014006;1492022014007
984;1492022014118;1492022014120
985;1492022014230;1492022014231
986;1492022014342;1492022014346
987;1492022014458;1492022014459
988;1492022014570;1492022014573
989;1492022014682;1492022014684
990;1492022014794;1492022014796
991;1492022014906;1492022014907
992;1492022015018;1492022015019
993;1492022015130;1492022015131
994;1492022015242;1492022015243
