Tarefa;T1-AntesDoEnvio;T2-AposReceberResposta
166;1492731504704;1492731504898
167;1492731504901;1492731505118
168;1492731505119;1492731505314
169;1492731505316;1492731505510
170;1492731505511;1492731505706
171;1492731505707;1492731505902
172;1492731505904;1492731506098
173;1492731506099;1492731506294
174;1492731506295;1492731506510
175;1492731506512;1492731506734
176;1492731506735;1492731506930
177;1492731506931;1492731507126
178;1492731507127;1492731507322
179;1492731507325;1492731507518
180;1492731507528;1492731507722
181;1492731507724;1492731507918
182;1492731507920;1492731508114
183;1492731508115;1492731508310
184;1492731508311;1492731508506
185;1492731508507;1492731508702
186;1492731508704;1492731508898
187;1492731508899;1492731509094
188;1492731509095;1492731509290
189;1492731509292;1492731509486
190;1492731509487;1492731509682
191;1492731509683;1492731509878
192;1492731509880;1492731510074
193;1492731510075;1492731510270
194;1492731510273;1492731510466
195;1492731510467;1492731510662
196;1492731510665;1492731510858
197;1492731510859;1492731511054
198;1492731511056;1492731511250
199;1492731511252;1492731511446
200;1492731511447;1492731511642
201;1492731511646;1492731511838
202;1492731511839;1492731512030
203;1492731512032;1492731512222
204;1492731512225;1492731512418
205;1492731512419;1492731512610
206;1492731512611;1492731512802
207;1492731512803;1492731512998
208;1492731512999;1492731513190
209;1492731513194;1492731513386
210;1492731513387;1492731513578
211;1492731513579;1492731513774
212;1492731513775;1492731513970
213;1492731513971;1492731514166
214;1492731514167;1492731514362
215;1492731514365;1492731514558
216;1492731514561;1492731514754
217;1492731514757;1492731514950
218;1492731514951;1492731515150
219;1492731515151;1492731515414
220;1492731515416;1492731515646
221;1492731515647;1492731515898
222;1492731515900;1492731516150
223;1492731516152;1492731516390
224;1492731516391;1492731516582
225;1492731516583;1492731516778
226;1492731516779;1492731516974
227;1492731516975;1492731517170
228;1492731517171;1492731517362
229;1492731517363;1492731517558
230;1492731517559;1492731517750
231;1492731517751;1492731517946
232;1492731517947;1492731518138
233;1492731518139;1492731518330
234;1492731518331;1492731518558
235;1492731518559;1492731518754
236;1492731518755;1492731518950
237;1492731518951;1492731519202
238;1492731519203;1492731519430
239;1492731519432;1492731519698
240;1492731519699;1492731519894
241;1492731519896;1492731520086
242;1492731520087;1492731520282
243;1492731520284;1492731520490
244;1492731520492;1492731520686
245;1492731520688;1492731520882
246;1492731520884;1492731521082
247;1492731521084;1492731521278
248;1492731521280;1492731521474
249;1492731521476;1492731521698
250;1492731521700;1492731521894
251;1492731521901;1492731522094
252;1492731522096;1492731522290
253;1492731522291;1492731522482
254;1492731522483;1492731522674
255;1492731522678;1492731522870
256;1492731522871;1492731523066
257;1492731523067;1492731523258
258;1492731523260;1492731523454
259;1492731523455;1492731523650
260;1492731523652;1492731523854
261;1492731523856;1492731524046
262;1492731524047;1492731524238
263;1492731524241;1492731524434
264;1492731524435;1492731524630
265;1492731524633;1492731524826
266;1492731524828;1492731525022
267;1492731525026;1492731525218
268;1492731525221;1492731525414
269;1492731525415;1492731525606
270;1492731525608;1492731525798
271;1492731525801;1492731525994
272;1492731525996;1492731526190
273;1492731526191;1492731526386
274;1492731526389;1492731526582
275;1492731526584;1492731526775
276;1492731526781;1492731526974
277;1492731526975;1492731527166
278;1492731527167;1492731527362
279;1492731527363;1492731527554
280;1492731527556;1492731527746
281;1492731527748;1492731527942
282;1492731527944;1492731528138
283;1492731528139;1492731528330
284;1492731528335;1492731528526
285;1492731528527;1492731528718
286;1492731528719;1492731528914
287;1492731528916;1492731529110
288;1492731529112;1492731529302
289;1492731529303;1492731529494
290;1492731529495;1492731529686
291;1492731529687;1492731529878
292;1492731529879;1492731530070
293;1492731530071;1492731530262
294;1492731530264;1492731530458
295;1492731530459;1492731530650
296;1492731530652;1492731530842
297;1492731530844;1492731531034
298;1492731531035;1492731531234
299;1492731531236;1492731531426
300;1492731531427;1492731531618
301;1492731531620;1492731531810
302;1492731531812;1492731532002
303;1492731532003;1492731532194
304;1492731532195;1492731532386
305;1492731532388;1492731532578
306;1492731532584;1492731532778
307;1492731532780;1492731532970
308;1492731532971;1492731533162
309;1492731533164;1492731533354
310;1492731533355;1492731533546
311;1492731533547;1492731533738
312;1492731533739;1492731533930
313;1492731533932;1492731534122
314;1492731534123;1492731534314
315;1492731534315;1492731534506
316;1492731534508;1492731534698
317;1492731534699;1492731534890
318;1492731534891;1492731535082
319;1492731535086;1492731535278
320;1492731535280;1492731535474
321;1492731535476;1492731535666
322;1492731535668;1492731535858
323;1492731535860;1492731536050
324;1492731536051;1492731536242
325;1492731536244;1492731536434
326;1492731536436;1492731536626
327;1492731536628;1492731536822
328;1492731536824;1492731537018
329;1492731537021;1492731537214
330;1492731537216;1492731537406
331;1492731537408;1492731537598
332;1492731537600;1492731537802
333;1492731537804;1492731538050
334;1492731538051;1492731538286
335;1492731538287;1492731538546
336;1492731538547;1492731538814
337;1492731538820;1492731539034
338;1492731539036;1492731539226
339;1492731539227;1492731539418
340;1492731539419;1492731539610
341;1492731539611;1492731539858
342;1492731539860;1492731540106
343;1492731540107;1492731540334
344;1492731540335;1492731540526
345;1492731540527;1492731540718
346;1492731540719;1492731540922
347;1492731540924;1492731541114
348;1492731541115;1492731541306
349;1492731541307;1492731541498
350;1492731541499;1492731541690
351;1492731541692;1492731541886
352;1492731541887;1492731542078
353;1492731542084;1492731542314
354;1492731542316;1492731542506
355;1492731542507;1492731542698
356;1492731542701;1492731542894
357;1492731542897;1492731543098
358;1492731543100;1492731543290
359;1492731543291;1492731543482
360;1492731543487;1492731543678
361;1492731543679;1492731543870
362;1492731543872;1492731544062
363;1492731544064;1492731544254
364;1492731544255;1492731544454
365;1492731544455;1492731544646
366;1492731544647;1492731544838
367;1492731544842;1492731545034
368;1492731545036;1492731545226
369;1492731545227;1492731545426
370;1492731545428;1492731545618
371;1492731545619;1492731545810
372;1492731545811;1492731546002
373;1492731546003;1492731546194
374;1492731546196;1492731546386
375;1492731546387;1492731546578
376;1492731546579;1492731546770
377;1492731546772;1492731546962
378;1492731546963;1492731547154
379;1492731547155;1492731547346
380;1492731547348;1492731547538
381;1492731547541;1492731547730
382;1492731547731;1492731547922
383;1492731547924;1492731548114
384;1492731548117;1492731548306
385;1492731548307;1492731548498
386;1492731548499;1492731548690
387;1492731548692;1492731548882
388;1492731548883;1492731549074
389;1492731549075;1492731549266
390;1492731549268;1492731549458
391;1492731549464;1492731549654
392;1492731549657;1492731549850
393;1492731549851;1492731550042
394;1492731550043;1492731550241
395;1492731550243;1492731550434
396;1492731550435;1492731550626
397;1492731550629;1492731550818
398;1492731550820;1492731551014
399;1492731551016;1492731551206
400;1492731551208;1492731551398
401;1492731551401;1492731551590
402;1492731551592;1492731551782
403;1492731551785;1492731551974
404;1492731551975;1492731552162
405;1492731552163;1492731552350
406;1492731552351;1492731552538
407;1492731552540;1492731552730
408;1492731552731;1492731552922
409;1492731552924;1492731553114
410;1492731553115;1492731553310
411;1492731553312;1492731553502
412;1492731553503;1492731553694
413;1492731553695;1492731553886
414;1492731553887;1492731554078
415;1492731554079;1492731554270
416;1492731554272;1492731554462
417;1492731554464;1492731554654
418;1492731554662;1492731554862
419;1492731554864;1492731555054
420;1492731555060;1492731555250
421;1492731555258;1492731555446
422;1492731555452;1492731555642
423;1492731555644;1492731555834
424;1492731555836;1492731556026
425;1492731556033;1492731556222
426;1492731556225;1492731556414
427;1492731556416;1492731556666
428;1492731556668;1492731556902
429;1492731556903;1492731557142
430;1492731557143;1492731557390
431;1492731557391;1492731557634
432;1492731557641;1492731557830
433;1492731557831;1492731558022
434;1492731558023;1492731558210
435;1492731558211;1492731558398
436;1492731558402;1492731558594
437;1492731558597;1492731558786
438;1492731558787;1492731558982
439;1492731558983;1492731559170
440;1492731559172;1492731559362
441;1492731559364;1492731559554
442;1492731559555;1492731559794
443;1492731559797;1492731559986
444;1492731559988;1492731560178
445;1492731560179;1492731560394
446;1492731560396;1492731560654
447;1492731560655;1492731560910
448;1492731563664;1492731563970
449;1492731563975;1492731564126
450;1492731564129;1492731564266
451;1492731564267;1492731564418
452;1492731564418;1492731564566
453;1492731564568;1492731564710
454;1492731564712;1492731564850
455;1492731564853;1492731565026
456;1492731565028;1492731565170
457;1492731565175;1492731565314
458;1492731565319;1492731565462
459;1492731565468;1492731565606
460;1492731565607;1492731565762
461;1492731565763;1492731565926
462;1492731565928;1492731566082
463;1492731566083;1492731566238
464;1492731566239;1492731566418
465;1492731566420;1492731566562
466;1492731566564;1492731566742
467;1492731566743;1492731566898
468;1492731566899;1492731567034
469;1492731567035;1492731567174
470;1492731567175;1492731567314
471;1492731567315;1492731567458
472;1492731567462;1492731567602
473;1492731567604;1492731567758
474;1492731567759;1492731567914
475;1492731567915;1492731568062
476;1492731568064;1492731568202
477;1492731568203;1492731568342
478;1492731568345;1492731568493
479;1492731568495;1492731568638
480;1492731568640;1492731568778
481;1492731568779;1492731568942
482;1492731568945;1492731569086
483;1492731569089;1492731569226
484;1492731569227;1492731569366
485;1492731569367;1492731569506
486;1492731569508;1492731569650
487;1492731569661;1492731569802
488;1492731569803;1492731569942
489;1492731569943;1492731570082
490;1492731570084;1492731570222
491;1492731570227;1492731570366
492;1492731570370;1492731570510
493;1492731570512;1492731570650
494;1492731570652;1492731570790
495;1492731570791;1492731570938
496;1492731570939;1492731571078
497;1492731571079;1492731571218
498;1492731571219;1492731571360
499;1492731571361;1492731571498
500;1492731571499;1492731571638
501;1492731571639;1492731571778
502;1492731571780;1492731571918
503;1492731571919;1492731572058
504;1492731572059;1492731572198
505;1492731572199;1492731572338
506;1492731572342;1492731572482
507;1492731572483;1492731572622
508;1492731572623;1492731572766
509;1492731572769;1492731572906
510;1492731572907;1492731573046
511;1492731573047;1492731573186
512;1492731573187;1492731573326
513;1492731573327;1492731573466
514;1492731573467;1492731573606
515;1492731573607;1492731573746
516;1492731573747;1492731573886
517;1492731573890;1492731574030
518;1492731574032;1492731574170
519;1492731574172;1492731574310
520;1492731574312;1492731574450
521;1492731574452;1492731574590
522;1492731574592;1492731574730
523;1492731574732;1492731574870
524;1492731574872;1492731575010
525;1492731575012;1492731575154
526;1492731575155;1492731575294
527;1492731575297;1492731575438
528;1492731575439;1492731575578
529;1492731575580;1492731575718
530;1492731575722;1492731575862
531;1492731575865;1492731576002
532;1492731576003;1492731576142
533;1492731576143;1492731576282
534;1492731576283;1492731576422
535;1492731576424;1492731576562
536;1492731576563;1492731576702
537;1492731576704;1492731576846
538;1492731576847;1492731576986
539;1492731576989;1492731577126
540;1492731577127;1492731577266
541;1492731577268;1492731577406
542;1492731577407;1492731577546
543;1492731577547;1492731577686
544;1492731577687;1492731577830
545;1492731577832;1492731577970
546;1492731577972;1492731578110
547;1492731578111;1492731578250
548;1492731578259;1492731578398
549;1492731578400;1492731578538
550;1492731578540;1492731578678
551;1492731578679;1492731578818
552;1492731578819;1492731578958
553;1492731578959;1492731579098
554;1492731579099;1492731579238
555;1492731579239;1492731579378
556;1492731579379;1492731579518
557;1492731579520;1492731579659
558;1492731579660;1492731579798
559;1492731579801;1492731579938
560;1492731579941;1492731580078
561;1492731580081;1492731580218
562;1492731580221;1492731580358
563;1492731580359;1492731580498
564;1492731580501;1492731580638
565;1492731580640;1492731580778
566;1492731580780;1492731580918
567;1492731580919;1492731581102
568;1492731581103;1492731581286
569;1492731581288;1492731581482
570;1492731581485;1492731581622
571;1492731581623;1492731581762
572;1492731581764;1492731581902
573;1492731581905;1492731582042
574;1492731582044;1492731582190
575;1492731582191;1492731582370
576;1492731582372;1492731582542
577;1492731582543;1492731582718
578;1492731582719;1492731582898
579;1492731582899;1492731583058
580;1492731583061;1492731583218
581;1492731583219;1492731583362
582;1492731583364;1492731583538
583;1492731583539;1492731583678
584;1492731583679;1492731583818
585;1492731583821;1492731583958
586;1492731583959;1492731584098
587;1492731584100;1492731584238
588;1492731584240;1492731584378
589;1492731584381;1492731584518
590;1492731584520;1492731584662
591;1492731584663;1492731584802
592;1492731584807;1492731584946
593;1492731584949;1492731585086
594;1492731585087;1492731585238
595;1492731585240;1492731585450
596;1492731585453;1492731585614
597;1492731585617;1492731585778
598;1492731585785;1492731585950
599;1492731585951;1492731586122
600;1492731586124;1492731586262
601;1492731586263;1492731586398
602;1492731586400;1492731586538
603;1492731586539;1492731586678
604;1492731586681;1492731586818
605;1492731586820;1492731586982
606;1492731586985;1492731587154
607;1492731587156;1492731587330
608;1492731587332;1492731587486
609;1492731587487;1492731587634
610;1492731587636;1492731587774
611;1492731587779;1492731587918
612;1492731587921;1492731588058
613;1492731588059;1492731588214
614;1492731588216;1492731588354
615;1492731588357;1492731588494
616;1492731588496;1492731588634
617;1492731588637;1492731588774
618;1492731588778;1492731588914
619;1492731588915;1492731589054
620;1492731589055;1492731589194
621;1492731589195;1492731589330
622;1492731589333;1492731589470
623;1492731589471;1492731589614
624;1492731589616;1492731589754
625;1492731589757;1492731589895
626;1492731589899;1492731590038
627;1492731590039;1492731590178
628;1492731590179;1492731590322
629;1492731590323;1492731590462
630;1492731590464;1492731590602
631;1492731590603;1492731590742
632;1492731590743;1492731590882
633;1492731590883;1492731591022
634;1492731591023;1492731591158
635;1492731591160;1492731591298
636;1492731591302;1492731591442
637;1492731591444;1492731591590
638;1492731591591;1492731591730
639;1492731591731;1492731591870
640;1492731591872;1492731592010
641;1492731592013;1492731592150
642;1492731592153;1492731592290
643;1492731592292;1492731592430
644;1492731592432;1492731592570
645;1492731592571;1492731592710
646;1492731592712;1492731592850
647;1492731592851;1492731592990
648;1492731592994;1492731593130
649;1492731593132;1492731593270
650;1492731593271;1492731593410
651;1492731593412;1492731593550
652;1492731593552;1492731593690
653;1492731593693;1492731593830
654;1492731593831;1492731593970
655;1492731593972;1492731594110
656;1492731594112;1492731594250
657;1492731594252;1492731594390
658;1492731594392;1492731594530
659;1492731594531;1492731594670
660;1492731594676;1492731594814
661;1492731594816;1492731594954
662;1492731594956;1492731595094
663;1492731595095;1492731595234
664;1492731595236;1492731595374
665;1492731595376;1492731595514
666;1492731595516;1492731595654
667;1492731595659;1492731595798
668;1492731595799;1492731595938
669;1492731595941;1492731596078
670;1492731596082;1492731596222
671;1492731596224;1492731596362
672;1492731596364;1492731596502
673;1492731596503;1492731596642
674;1492731596643;1492731596778
675;1492731596781;1492731596918
676;1492731596921;1492731597058
677;1492731597059;1492731597198
678;1492731597199;1492731597338
679;1492731597339;1492731597478
680;1492731597479;1492731597618
681;1492731597619;1492731597762
682;1492731597763;1492731597902
683;1492731597905;1492731598042
684;1492731598043;1492731598178
685;1492731598181;1492731598318
686;1492731598321;1492731598458
687;1492731598459;1492731598594
688;1492731598596;1492731598734
689;1492731598736;1492731598874
690;1492731598875;1492731599030
691;1492731599031;1492731599234
692;1492731599235;1492731599418
693;1492731599419;1492731599590
694;1492731599591;1492731599754
695;1492731599755;1492731599922
696;1492731599923;1492731600066
697;1492731600067;1492731600206
698;1492731600208;1492731600346
699;1492731600351;1492731600490
700;1492731600493;1492731600630
701;1492731600634;1492731600770
702;1492731600772;1492731600910
703;1492731600912;1492731601050
704;1492731601051;1492731601194
705;1492731601195;1492731601331
706;1492731601332;1492731601470
707;1492731601471;1492731601662
708;1492731601664;1492731601842
709;1492731601843;1492731602042
710;1492731602044;1492731602182
711;1492731602186;1492731602322
712;1492731602323;1492731602458
713;1492731602462;1492731602598
714;1492731602599;1492731602734
715;1492731602737;1492731602874
716;1492731602876;1492731603014
717;1492731603015;1492731603150
718;1492731603152;1492731603290
719;1492731603292;1492731603426
720;1492731603429;1492731603566
721;1492731603568;1492731603706
722;1492731603707;1492731603846
723;1492731603848;1492731603990
724;1492731603991;1492731604174
725;1492731604175;1492731604330
726;1492731604332;1492731604502
727;1492731604504;1492731604674
728;1492731604675;1492731604866
729;1492731604869;1492731605022
730;1492731605024;1492731605162
731;1492731605165;1492731605302
732;1492731605305;1492731605442
733;1492731605445;1492731605582
734;1492731605583;1492731605722
735;1492731605724;1492731605862
736;1492731605864;1492731606002
737;1492731606003;1492731606142
738;1492731606145;1492731606282
739;1492731606283;1492731606422
740;1492731606424;1492731606558
741;1492731606561;1492731606698
742;1492731606701;1492731606838
743;1492731606839;1492731606982
744;1492731606983;1492731607118
745;1492731607122;1492731607258
746;1492731607260;1492731607398
747;1492731607400;1492731607538
748;1492731607540;1492731607723
749;1492731607724;1492731607886
750;1492731607888;1492731608078
751;1492731608079;1492731608210
752;1492731608213;1492731608350
753;1492731608352;1492731608490
754;1492731608492;1492731608630
755;1492731608633;1492731608770
756;1492731608773;1492731608910
757;1492731608911;1492731609054
758;1492731609056;1492731609194
759;1492731609197;1492731609346
760;1492731609353;1492731609566
761;1492731609572;1492731609710
762;1492731609712;1492731609878
763;1492731609890;1492731610038
764;1492731610042;1492731610190
765;1492731610192;1492731610390
766;1492731610396;1492731610566
767;1492731610568;1492731610706
768;1492731610707;1492731610894
769;1492731610898;1492731611066
770;1492731611068;1492731611218
771;1492731611220;1492731611442
772;1492731611443;1492731611626
773;1492731611629;1492731611766
774;1492731611770;1492731611906
775;1492731611908;1492731612046
776;1492731612047;1492731612186
777;1492731612188;1492731612322
778;1492731612323;1492731612462
779;1492731612464;1492731612598
780;1492731612601;1492731612739
781;1492731612740;1492731612878
782;1492731612883;1492731613018
783;1492731613019;1492731613154
784;1492731613155;1492731613298
785;1492731613301;1492731613506
786;1492731613509;1492731613697
787;1492731613704;1492731613838
788;1492731613839;1492731613978
789;1492731613982;1492731614118
790;1492731614121;1492731614258
791;1492731614259;1492731614394
792;1492731614396;1492731614534
793;1492731614536;1492731614674
794;1492731614677;1492731614814
795;1492731614816;1492731614954
796;1492731614955;1492731615090
797;1492731615091;1492731615226
798;1492731615227;1492731615362
799;1492731615363;1492731615498
800;1492731615501;1492731615638
801;1492731615639;1492731615798
802;1492731615800;1492731616014
803;1492731616015;1492731616158
804;1492731616160;1492731616294
805;1492731616295;1492731616430
806;1492731616431;1492731616566
807;1492731616572;1492731616706
808;1492731616708;1492731616854
809;1492731616856;1492731617042
810;1492731617043;1492731617206
811;1492731617207;1492731617394
812;1492731617395;1492731617554
813;1492731617556;1492731617738
814;1492731617740;1492731617886
815;1492731617891;1492731618078
816;1492731618083;1492731618286
817;1492731618288;1492731618430
818;1492731618432;1492731618594
819;1492731618597;1492731618770
820;1492731618771;1492731618950
821;1492731618953;1492731619090
822;1492731619092;1492731619226
823;1492731619227;1492731619362
824;1492731619365;1492731619502
825;1492731619506;1492731619642
826;1492731619645;1492731619782
827;1492731619784;1492731619922
828;1492731619924;1492731620058
829;1492731620061;1492731620194
830;1492731620197;1492731620334
831;1492731620336;1492731620470
832;1492731620473;1492731620606
833;1492731620609;1492731620742
834;1492731620743;1492731620878
835;1492731620883;1492731621018
836;1492731621020;1492731621154
837;1492731621159;1492731621294
838;1492731621298;1492731621434
839;1492731621435;1492731621570
840;1492731621572;1492731621706
841;1492731621708;1492731621842
842;1492731621843;1492731621978
843;1492731621980;1492731622114
844;1492731622116;1492731622286
845;1492731622287;1492731622470
846;1492731622471;1492731622646
847;1492731622648;1492731622814
848;1492731622816;1492731623042
849;1492731623044;1492731623218
850;1492731623223;1492731623406
851;1492731623408;1492731623578
852;1492731623581;1492731623742
853;1492731624677;1492731624940
854;1492731624943;1492731625098
855;1492731625099;1492731625274
856;1492731625275;1492731625430
857;1492731625432;1492731625586
858;1492731625588;1492731625778
859;1492731625779;1492731625898
860;1492731625900;1492731626062
861;1492731626063;1492731626210
862;1492731626212;1492731626366
863;1492731626367;1492731626546
864;1492731626547;1492731626694
865;1492731626696;1492731626834
866;1492731626836;1492731627006
867;1492731627007;1492731627158
868;1492731627161;1492731627306
869;1492731627308;1492731627454
870;1492731627455;1492731627622
871;1492731627623;1492731627802
872;1492731627803;1492731627970
873;1492731627971;1492731628106
874;1492731628107;1492731628254
875;1492731628256;1492731628402
876;1492731628403;1492731628554
877;1492731628556;1492731628706
878;1492731628707;1492731628854
879;1492731628856;1492731629014
880;1492731629017;1492731629138
881;1492731629140;1492731629286
882;1492731629288;1492731629434
883;1492731629437;1492731629582
884;1492731629583;1492731629742
885;1492731629743;1492731629902
886;1492731629903;1492731630050
887;1492731630053;1492731630206
888;1492731630207;1492731630354
889;1492731630355;1492731630510
890;1492731630511;1492731630662
891;1492731630663;1492731630814
892;1492731630818;1492731630954
893;1492731630955;1492731631102
894;1492731631103;1492731631258
895;1492731631260;1492731631406
896;1492731631408;1492731631558
897;1492731631559;1492731631706
898;1492731631709;1492731631854
899;1492731631855;1492731632006
900;1492731632007;1492731632155
901;1492731632157;1492731632302
902;1492731632304;1492731632450
903;1492731632453;1492731632598
904;1492731632600;1492731632750
905;1492731632752;1492731632902
906;1492731632907;1492731633042
907;1492731633043;1492731633194
908;1492731633195;1492731633346
909;1492731633347;1492731633482
910;1492731633483;1492731633630
911;1492731633631;1492731633786
912;1492731633788;1492731633934
913;1492731633936;1492731634082
914;1492731634085;1492731634222
915;1492731634226;1492731634382
916;1492731634383;1492731634538
917;1492731634542;1492731634695
918;1492731634696;1492731634846
919;1492731634847;1492731634978
920;1492731634983;1492731635134
921;1492731635135;1492731635282
922;1492731635285;1492731635434
923;1492731635436;1492731635582
924;1492731635583;1492731635730
925;1492731635733;1492731635886
926;1492731635887;1492731636050
927;1492731636051;1492731636194
928;1492731636196;1492731636354
929;1492731636355;1492731636494
930;1492731636495;1492731636638
931;1492731636641;1492731636786
932;1492731636787;1492731636934
933;1492731636935;1492731637082
934;1492731637083;1492731637235
935;1492731637236;1492731637386
936;1492731637387;1492731637534
937;1492731637535;1492731637682
938;1492731637684;1492731637830
939;1492731637833;1492731637990
940;1492731637991;1492731638138
941;1492731638139;1492731638290
942;1492731638292;1492731638446
943;1492731638447;1492731638598
944;1492731638599;1492731638750
945;1492731638751;1492731638898
946;1492731638899;1492731639054
947;1492731639057;1492731639206
948;1492731639209;1492731639378
949;1492731639379;1492731639534
950;1492731639535;1492731639674
951;1492731639676;1492731639822
952;1492731639824;1492731639974
953;1492731639976;1492731640126
954;1492731640127;1492731640262
955;1492731640263;1492731640414
956;1492731640416;1492731640582
957;1492731640583;1492731640738
958;1492731640741;1492731640874
959;1492731640875;1492731641030
960;1492731641032;1492731641182
961;1492731641189;1492731641334
962;1492731641335;1492731641486
963;1492731641488;1492731641634
964;1492731641635;1492731641782
965;1492731641783;1492731641930
966;1492731641931;1492731642086
967;1492731642091;1492731642238
968;1492731642243;1492731642390
969;1492731642391;1492731642546
970;1492731642549;1492731642698
971;1492731642701;1492731642846
972;1492731642848;1492731642998
973;1492731643000;1492731643186
974;1492731643187;1492731643378
975;1492731643379;1492731643562
976;1492731643564;1492731643710
977;1492731643712;1492731643854
978;1492731643856;1492731644010
979;1492731644014;1492731644206
980;1492731644208;1492731644402
981;1492731644406;1492731644594
982;1492731644595;1492731644802
983;1492731644804;1492731644950
984;1492731644957;1492731645106
985;1492731645108;1492731645290
986;1492731645291;1492731645466
987;1492731645472;1492731645646
988;1492731645648;1492731645802
989;1492731645804;1492731646042
990;1492731646043;1492731646178
991;1492731646181;1492731646330
992;1492731646333;1492731646478
993;1492731646482;1492731646638
994;1492731646641;1492731646810
